C h:0.0120482
C GRID SIZE:84
C N:82
0 0.000145159 0.000580636 0.00130643 0.00232254 0.00362897 0.00522572 0.00711279 0.00929017 0.0117579 0.0145159 0.0175642 0.0209029 0.0245319 0.0284512 0.0326608 0.0371607 0.0419509 0.0470315 0.0524024 0.0580636 0.0640151 0.0702569 0.0767891 0.0836116 0.0907243 0.0981274 0.105821 0.113805 0.122079 0.130643 0.139498 0.148643 0.158078 0.167804 0.17782 0.188126 0.198723 0.20961 0.220787 0.232254 0.244012 0.25606 0.268399 0.281028 0.293947 0.307156 0.320656 0.334446 0.348527 0.362897 0.377558 0.39251 0.407751 0.423283 0.439106 0.455218 0.471621 0.488315 0.505298 0.522572 0.540136 0.557991 0.576136 0.594571 0.613297 0.632312 0.651619 0.671215 0.691102 0.711279 0.731746 0.752504 0.773552 0.79489 0.816519 0.838438 0.860647 0.883147 0.905937 0.929017 0.952388 0.976049 1 
4 2.00077 1.21111 0.84048 0.638293 0.514522 0.432065 0.373832 0.330929 0.298373 0.273182 0.253404 0.237786 0.225433 0.215702 0.208149 0.202411 0.198225 0.195394 0.193745 0.193154 0.193518 0.194747 0.196774 0.199542 0.203 0.207108 0.211835 0.217147 0.223023 0.229441 0.236382 0.243832 0.251777 0.260207 0.269111 0.278483 0.288316 0.298604 0.309343 0.32053 0.332164 0.344242 0.356766 0.369735 0.383152 0.39702 0.411342 0.426123 0.44137 0.457091 0.473294 0.48999 0.507193 0.524918 0.543182 0.562005 0.581414 0.601435 0.622105 0.643462 0.665555 0.688442 0.712193 0.736892 0.762644 0.789578 0.817856 0.847684 0.879326 0.91313 0.949559 0.989245 1.03308 1.08233 1.13892 1.20586 1.28814 1.39459 1.5424 1.76856 2.16321 2.97684 5 
4 2.79197 2.00278 1.51128 1.19609 0.984188 0.834887 0.725361 0.642364 0.577793 0.526544 0.485228 0.451521 0.423807 0.400892 0.381905 0.366191 0.353233 0.342641 0.334103 0.327361 0.322217 0.318505 0.316085 0.314845 0.314692 0.315541 0.31733 0.319999 0.323499 0.327789 0.332834 0.338603 0.345071 0.352216 0.360018 0.368462 0.377536 0.387229 0.397532 0.408441 0.41995 0.432058 0.444765 0.458072 0.471983 0.486503 0.50164 0.517405 0.533809 0.550869 0.568601 0.587028 0.606175 0.626072 0.646754 0.668262 0.690645 0.713959 0.738271 0.763661 0.790223 0.81807 0.84734 0.878197 0.910844 0.945532 0.982573 1.02236 1.06541 1.11238 1.16413 1.22186 1.28719 1.36244 1.45099 1.55797 1.69145 1.86469 2.10053 2.43962 2.95505 3.76809 5 
4 3.16423 2.49679 2.00569 1.65058 1.39125 1.1979 1.0504 0.935383 0.843937 0.77004 0.7095 0.659359 0.617472 0.58225 0.552504 0.52732 0.50599 0.487956 0.472774 0.460085 0.4496 0.441078 0.434323 0.429169 0.425479 0.423136 0.422041 0.422112 0.423276 0.425473 0.428651 0.432764 0.437775 0.443652 0.450366 0.457895 0.46622 0.475326 0.4852 0.495833 0.507219 0.519357 0.532243 0.545883 0.560281 0.575444 0.591386 0.608119 0.625664 0.644042 0.66328 0.683409 0.704468 0.726501 0.749558 0.7737 0.798997 0.825534 0.853407 0.882733 0.913649 0.946318 0.980938 1.01775 1.05704 1.09916 1.14457 1.19382 1.24761 1.30686 1.37276 1.44689 1.53141 1.62927 1.74465 1.88359 2.05499 2.27221 2.55541 2.93434 3.44927 4.14048 5 
4 3.36825 2.81458 2.36415 2.00939 1.73239 1.51517 1.34301 1.20489 1.09259 1.00022 0.923431 0.858993 0.804525 0.758194 0.718601 0.684667 0.655526 0.630499 0.609042 0.590701 0.575118 0.561991 0.551067 0.542138 0.535031 0.529593 0.5257 0.523244 0.522132 0.522286 0.523639 0.526133 0.529717 0.534351 0.539999 0.546629 0.554219 0.562747 0.572198 0.582559 0.593825 0.605989 0.619052 0.633017 0.647891 0.663685 0.680414 0.698096 0.716757 0.736424 0.757134 0.778927 0.801852 0.825965 0.851335 0.878037 0.906165 0.935824 0.96714 1.00026 1.03536 1.07266 1.11239 1.15485 1.20043 1.24954 1.30276 1.36075 1.42437 1.49471 1.57317 1.66156 1.7623 1.87858 2.01475 2.17676 2.37273 2.61377 2.91455 3.29305 3.76723 4.34454 5 
4 3.49405 3.02923 2.62691 2.29049 2.01381 1.78739 1.60171 1.44861 1.32142 1.21493 1.12509 1.04877 0.983534 0.927492 0.879143 0.837308 0.80104 0.769568 0.742276 0.718652 0.698272 0.68079 0.66591 0.653386 0.643011 0.634609 0.628026 0.623137 0.61983 0.618009 0.617596 0.61852 0.620719 0.624145 0.628755 0.63451 0.641382 0.649346 0.658384 0.668479 0.679624 0.691814 0.705047 0.719328 0.734666 0.751072 0.768566 0.787171 0.806916 0.827836 0.849974 0.873379 0.89811 0.924236 0.951837 0.981007 1.01185 1.04451 1.07912 1.11586 1.15494 1.1966 1.24113 1.2889 1.3403 1.39586 1.4562 1.52207 1.59443 1.67446 1.76366 1.86391 1.97765 2.10801 2.25904 2.43596 2.6454 2.89558 3.19598 3.55608 3.98205 4.47046 5 
4 3.57877 3.18144 2.82383 2.51191 2.24503 2.01889 1.82789 1.66648 1.52961 1.41305 1.31331 1.22754 1.15345 1.08919 1.03328 0.984496 0.941865 0.904574 0.87196 0.84347 0.818645 0.797098 0.778507 0.762594 0.749128 0.737909 0.728767 0.721553 0.716145 0.712432 0.710322 0.709735 0.710602 0.712863 0.71647 0.72138 0.727558 0.734976 0.743613 0.753451 0.764479 0.776692 0.790089 0.804675 0.820459 0.837458 0.855691 0.875187 0.895978 0.918106 0.941618 0.966574 0.99304 1.02109 1.05083 1.08236 1.11579 1.15129 1.18901 1.22916 1.27197 1.3177 1.3667 1.41933 1.47606 1.53744 1.60413 1.67694 1.75685 1.84508 1.94311 2.05278 2.1764 2.31679 2.47745 2.66264 2.87735 3.12718 3.41771 3.75322 4.13443 4.55524 5 
4 3.63951 3.29408 2.97505 2.68837 2.43558 2.21533 2.0246 1.85987 1.71758 1.59445 1.48765 1.39471 1.31361 1.24264 1.18037 1.12563 1.07745 1.03501 0.997627 0.964737 0.935853 0.910571 0.888544 0.869477 0.85312 0.839255 0.827696 0.818284 0.810881 0.805366 0.801638 0.799608 0.799198 0.800343 0.802988 0.807086 0.812598 0.819491 0.827742 0.837331 0.848247 0.860483 0.874037 0.888916 0.905131 0.922698 0.941641 0.96199 0.983784 1.00707 1.03189 1.05833 1.08645 1.11634 1.1481 1.18185 1.21773 1.2559 1.29653 1.33985 1.38611 1.4356 1.48866 1.5457 1.6072 1.67373 1.74596 1.82472 1.91098 2.00591 2.11093 2.22773 2.35838 2.5053 2.67135 2.8598 3.07419 3.31809 3.59445 3.90467 4.24722 4.61607 5 
4 3.68517 3.38041 3.09396 2.83095 2.59369 2.38228 2.19539 2.03091 1.88646 1.75963 1.6482 1.55017 1.46376 1.38749 1.32004 1.26032 1.2074 1.16049 1.11891 1.08211 1.04957 1.0209 0.995737 0.97377 0.954737 0.938414 0.924601 0.913128 0.90385 0.896637 0.891378 0.887979 0.886357 0.88644 0.888168 0.89149 0.896364 0.902756 0.910637 0.919988 0.930795 0.943052 0.956757 0.971915 0.98854 1.00665 1.02627 1.04743 1.07018 1.09456 1.12064 1.14848 1.17816 1.20978 1.24344 1.27928 1.31744 1.35809 1.40142 1.44766 1.49707 1.54996 1.60668 1.66764 1.73334 1.80434 1.88131 1.96504 2.05646 2.15668 2.26697 2.38886 2.5241 2.67469 2.84286 3.03101 3.24154 3.47652 3.73731 4.0238 4.33369 4.6618 5 
4 3.72074 3.44853 3.18949 2.94786 2.72602 2.52481 2.34383 2.182 2.03779 1.9095 1.79546 1.69408 1.60389 1.52361 1.45209 1.38833 1.33147 1.28076 1.23556 1.19532 1.15956 1.12785 1.09985 1.07525 1.05377 1.03518 1.01929 1.0059 0.994874 0.986073 0.979381 0.974695 0.97193 0.971011 0.971871 0.974459 0.978728 0.984642 0.992171 1.0013 1.012 1.02427 1.03812 1.05354 1.07056 1.08918 1.10944 1.13138 1.15503 1.18045 1.2077 1.23685 1.268 1.30123 1.33667 1.37445 1.41472 1.45765 1.50345 1.55234 1.6046 1.66053 1.72049 1.7849 1.85422 1.92901 2.00992 2.09769 2.19317 2.29738 2.41144 2.53665 2.67448 2.8265 2.9944 3.17987 3.38442 3.60916 3.85447 4.11953 4.40194 4.69743 5 
