0 0.149042 0.294755 0.433884 0.56332 0.680173 0.781831 0.866025 0.930874 0.974928 0.997204 0.997204 0.974928 0.930874 0.866025 0.781831 0.680173 0.56332 0.433884 0.294755 
4 2.13392 1.47492 1.23017 1.14705 1.1335 1.15095 1.181 1.21408 1.24512 1.27182 1.29415 1.31434 1.33778 1.37504 1.44702 1.59845 1.93709 2.75988 5 
4 2.91172 2.24088 1.86488 1.66125 1.55591 1.50753 1.49302 1.49942 1.51971 1.5509 1.59329 1.65058 1.73094 1.84938 2.0328 2.32956 2.82673 3.66857 5 
4 3.27212 2.71205 2.3273 2.07724 1.92147 1.83035 1.78427 1.77099 1.78353 1.81891 1.87765 1.96387 2.08609 2.25885 2.50528 2.86033 3.37173 4.08766 5 
4 3.46475 3.008 2.65511 2.39907 2.22252 2.10829 2.04289 2.01691 2.02467 2.06373 2.1347 2.24131 2.39084 2.59475 2.86923 3.23479 3.71225 4.31037 5 
4 3.57893 3.20017 2.88618 2.64158 2.46142 2.3376 2.26228 2.22931 2.23473 2.27685 2.35629 2.476 2.64138 2.86021 3.14222 3.49742 3.93216 4.44159 5 
4 3.65087 3.32768 3.04802 2.81982 2.64419 2.51864 2.43955 2.40355 2.40833 2.4529 2.53784 2.66524 2.83863 3.06264 3.34214 3.68062 4.07742 4.52385 5 
4 3.69692 3.41179 3.15854 2.94569 2.77708 2.65346 2.57397 2.5373 2.54239 2.58884 2.67716 2.8087 2.98548 3.20976 3.48321 3.8056 4.1731 4.57643 5 
4 3.7251 3.46415 3.22884 3.02752 2.86523 2.74441 2.66586 2.62958 2.63535 2.6832 2.77353 2.90715 3.08504 3.3079 3.57547 3.88557 4.23301 4.60878 5 
4 3.73941 3.49099 3.26532 3.07054 2.91214 2.79335 2.71577 2.68009 2.68654 2.73536 2.82688 2.96158 3.13983 3.36151 3.62537 3.92831 4.26465 4.62571 5 
4 3.74164 3.49519 3.27108 3.0774 2.91969 2.80133 2.72408 2.68874 2.69567 2.74509 2.83732 2.9727 3.15142 3.37312 3.63633 3.93774 4.27163 4.62944 5 
4 3.73204 3.47719 3.24659 3.04848 2.88814 2.76846 2.69074 2.65542 2.66257 2.7123 2.80487 2.94071 3.12024 3.34342 3.60921 3.91481 4.25477 4.62044 5 
4 3.70941 3.43503 3.18977 2.982 2.81614 2.69386 2.61528 2.57989 2.58718 2.63692 2.72938 2.86528 3.0456 3.27126 3.54244 3.8576 4.21224 4.59757 5 
4 3.67063 3.36388 3.0956 2.87379 2.70078 2.57579 2.49685 2.46194 2.46957 2.51907 2.61069 2.74562 2.92581 3.15375 3.4318 3.76101 4.13907 4.55763 5 
4 3.6093 3.25437 2.95508 2.71694 2.53757 2.41187 2.33461 2.30166 2.3103 2.3593 2.44891 2.58087 2.75843 2.98626 3.27012 3.61564 4.02546 4.49388 5 
4 3.51224 3.08929 2.75354 2.50143 2.32087 2.19967 2.12824 2.09998 2.11085 2.15909 2.24494 2.37069 2.5409 2.76285 3.04688 3.40605 3.85327 4.39245 5 
4 3.35041 2.83707 2.46845 2.21448 2.04493 1.93782 1.87887 1.8593 1.87419 1.92142 2.00122 2.11617 2.27175 2.47745 2.74856 3.10844 3.58917 4.22264 5 
4 3.05238 2.44018 2.06878 1.8432 1.70662 1.62793 1.5902 1.58426 1.60529 1.65129 1.72243 1.8211 1.95257 2.12671 2.36153 2.69003 3.17235 3.90896 5 
4 2.41894 1.80252 1.52331 1.38297 1.31049 1.27711 1.26983 1.28232 1.31148 1.35607 1.41619 1.49329 1.59075 1.71534 1.88087 2.1178 2.50124 3.24087 5 
0.818594 0.820862 0.827664 0.839002 0.854875 0.875283 0.900227 0.929705 0.963719 1.00227 1.04535 1.09297 1.14512 1.20181 1.26304 1.3288 1.39909 1.47392 1.55329 1.63719 
