0 0.108119 0.21497 0.319302 0.419889 0.515554 0.605174 0.687699 0.762162 0.827689 0.883512 0.928977 0.96355 0.986827 0.998533 0.998533 0.986827 0.96355 0.928977 0.883512 0.827689 0.762162 0.687699 0.605174 0.515554 0.419889 0.319302 0.21497 
4 2.09938 1.40716 1.13176 1.02169 0.985896 0.98651 1.00557 1.03353 1.06477 1.09582 1.12439 1.14901 1.16875 1.18318 1.19226 1.1964 1.19652 1.19416 1.19181 1.19338 1.2053 1.23874 1.31492 1.47893 1.83952 2.69749 5 
4 2.88227 2.18259 1.77895 1.54933 1.41995 1.34954 1.31472 1.30176 1.30224 1.3108 1.32397 1.33954 1.3562 1.37337 1.39111 1.41019 1.43213 1.4595 1.49633 1.54886 1.62704 1.74712 1.93694 2.24576 2.76182 3.63115 5 
4 3.24715 2.6621 2.25226 1.97688 1.79525 1.6772 1.60226 1.55685 1.53193 1.52147 1.52146 1.5293 1.54347 1.5633 1.58895 1.62141 1.6626 1.71566 1.78538 1.87893 2.00705 2.18594 2.44006 2.80546 3.33091 4.0653 5 
4 3.44432 2.96652 2.5913 2.31093 2.10724 1.96207 1.86064 1.79182 1.74756 1.72212 1.71155 1.7132 1.72551 1.74786 1.78043 1.82432 1.88159 1.95552 2.05093 2.17472 2.33655 2.54976 2.83206 3.20523 3.69113 4.29916 5 
4 3.56372 3.16854 2.83571 2.56861 2.36106 2.20361 2.08685 2.00273 1.94488 1.90846 1.88996 1.88698 1.8981 1.92274 1.96113 2.01436 2.08441 2.17435 2.28852 2.43283 2.615 2.84475 3.13341 3.49242 3.92932 4.44024 5 
4 3.64214 3.30842 3.01465 2.76709 2.56521 2.40493 2.28094 2.18796 2.1214 2.07752 2.0535 2.04735 2.05785 2.08453 2.12765 2.18819 2.26793 2.36949 2.49648 2.65352 2.84626 3.08114 3.36467 3.70189 4.0936 4.53253 5 
4 3.69655 3.40859 3.14772 2.92029 2.72823 2.57053 2.44462 2.34742 2.27592 2.22746 2.19993 2.19182 2.20217 2.23064 2.27748 2.34353 2.43028 2.53983 2.67495 2.83901 3.03582 3.26924 3.54252 3.85707 4.21079 4.59631 5 
4 3.73561 3.48195 3.24769 3.03857 2.85743 2.70492 2.58026 2.48193 2.40817 2.35727 2.32779 2.31867 2.32922 2.35922 2.40891 2.47897 2.57056 2.68528 2.82511 2.99232 3.18923 3.41788 3.67942 3.9733 4.29634 4.64195 5 
4 3.76412 3.53618 3.32291 3.12934 2.95858 2.81213 2.69031 2.59267 2.51839 2.46653 2.43622 2.42676 2.43773 2.46902 2.52084 2.59372 2.68852 2.80636 2.94857 3.11652 3.31143 3.53408 3.78432 4.06061 4.35947 4.6752 5 
4 3.78489 3.57601 3.37886 3.19783 3.03604 2.89542 2.77694 2.68089 2.60709 2.55519 2.52474 2.51539 2.5269 2.55926 2.61264 2.68745 2.78428 2.90387 3.047 3.21438 3.40646 3.62314 3.86354 4.1256 4.40589 4.69945 5 
4 3.79963 3.60443 3.41912 3.24761 3.09296 2.95729 2.84197 2.74772 2.67484 2.62336 2.59318 2.58416 2.59625 2.62947 2.68399 2.7601 2.85817 2.97866 3.12193 3.28823 3.47745 3.68897 3.92146 4.17265 4.43921 4.71674 5 
4 3.80937 3.62331 3.446 3.2811 3.13155 2.99957 2.88675 2.79408 2.72215 2.67124 2.64147 2.63289 2.64551 2.67943 2.73477 2.81174 2.91058 3.0315 3.17462 3.33984 3.52673 3.73434 3.96108 4.20461 4.46171 4.72838 5 
4 3.81475 3.63375 3.46094 3.2998 3.15322 3.02348 2.91223 2.82063 2.74941 2.699 2.66964 2.66146 2.67455 2.709 2.76493 2.84249 2.94182 3.063 3.20598 3.37048 3.55588 3.76106 3.98432 4.22327 4.4748 4.73514 5 
4 3.81607 3.63633 3.46466 3.3045 3.15874 3.02964 2.91891 2.82771 2.75683 2.70673 2.67768 2.66983 2.68329 2.71814 2.77449 2.85245 2.95213 3.07355 3.2166 3.38093 3.56585 3.77021 3.99226 4.22963 4.47925 4.73743 5 
4 3.8134 3.63116 3.4573 3.29536 3.14824 3.0182 2.90688 2.81539 2.74443 2.69441 2.66554 2.65794 2.67167 2.70681 2.76344 2.84167 2.94162 3.06332 3.20671 3.37148 3.55699 3.76215 3.98528 4.22402 4.47531 4.73539 5 
4 3.80656 3.61793 3.43847 3.27194 3.12132 2.98878 2.87583 2.78341 2.71202 2.66191 2.63315 2.62574 2.63968 2.67499 2.73176 2.81011 2.91023 3.03223 3.17618 3.34194 3.52905 3.7366 3.96305 4.20614 4.46273 4.72889 5 
4 3.7951 3.59581 3.40713 3.23315 3.07691 2.94047 2.82505 2.73124 2.65924 2.60901 2.58038 2.57318 2.58729 2.62268 2.67942 2.75771 2.85779 2.97999 3.12458 3.2917 3.48123 3.6926 3.92456 4.175 4.44074 4.71749 5 
4 3.77822 3.56338 3.36147 3.17709 3.0133 2.87181 2.75338 2.65806 2.58555 2.53539 2.50708 2.50023 2.51454 2.54992 2.60644 2.68434 2.78405 2.9061 3.05111 3.21964 3.41209 3.62843 3.86793 4.12881 4.40789 4.70037 5 
4 3.75456 3.51827 3.29866 3.10092 2.92791 2.78073 2.65927 2.5628 2.4903 2.44073 2.41319 2.40696 2.42159 2.45688 2.51289 2.58997 2.68871 2.80996 2.95475 3.12424 3.31955 3.54151 3.79025 4.06466 4.36176 4.67616 5 
