0 0.0697565 0.139173 0.207912 0.275637 0.34202 0.406737 0.469472 0.529919 0.587785 0.642788 0.694658 0.743145 0.788011 0.829038 0.866025 0.898794 0.927184 0.951057 0.970296 0.984808 0.994522 0.999391 0.999391 0.994522 0.984808 0.970296 0.951057 0.927184 0.898794 0.866025 0.829038 0.788011 0.743145 0.694658 0.642788 0.587785 0.529919 0.469472 0.406737 0.34202 0.275637 0.207912 0.139173 
4 2.0662 1.34146 1.03496 0.895814 0.833662 0.811182 0.810935 0.82381 0.844476 0.869712 0.89734 0.925914 0.954344 0.981867 1.0078 1.03167 1.05316 1.07181 1.08761 1.10029 1.10972 1.11588 1.11869 1.11828 1.11477 1.10828 1.099 1.08727 1.07352 1.05818 1.04207 1.02607 1.01137 0.999803 0.993838 0.997303 1.01658 1.06272 1.1568 1.34413 1.73452 2.63272 5 
4 2.85352 2.12555 1.69462 1.43907 1.2857 1.19344 1.13934 1.10982 1.09652 1.09412 1.09905 1.10876 1.12162 1.13626 1.15163 1.167 1.18178 1.19554 1.20801 1.219 1.22821 1.2356 1.24124 1.24524 1.24776 1.24903 1.24943 1.24945 1.24973 1.25119 1.25499 1.26275 1.27655 1.29932 1.33533 1.39104 1.47645 1.60799 1.81364 2.1431 2.68551 3.58853 5 
4 3.22235 2.61274 2.17893 1.88036 1.67663 1.53774 1.44326 1.3796 1.33768 1.31121 1.29587 1.28861 1.28716 1.28989 1.29546 1.30289 1.31145 1.32062 1.33003 1.33938 1.34847 1.35714 1.36549 1.37371 1.38202 1.39068 1.40019 1.4113 1.42478 1.44188 1.4641 1.49349 1.53272 1.58552 1.65711 1.75503 1.89025 2.07928 2.3468 2.72925 3.27587 4.03588 5 
4 3.42312 2.92421 2.52809 2.22704 2.00296 1.83767 1.71635 1.62766 1.56328 1.51712 1.48469 1.46263 1.4486 1.44066 1.43732 1.43758 1.4405 1.44545 1.45208 1.46004 1.46903 1.47892 1.4899 1.5021 1.51581 1.5314 1.54937 1.57073 1.59629 1.62746 1.6661 1.71441 1.77538 1.85299 1.95264 2.08176 2.25032 2.4721 2.76505 3.15126 3.65283 4.2791 5 
4 3.54603 3.13308 2.78222 2.49684 2.27059 2.09383 1.95689 1.85143 1.77065 1.70922 1.66299 1.62872 1.60396 1.58678 1.57572 1.56952 1.56745 1.56867 1.57289 1.57962 1.58858 1.59974 1.61313 1.62905 1.64773 1.66961 1.69535 1.72585 1.76212 1.80571 1.85848 1.92267 2.00135 2.09837 2.21871 2.36901 2.55728 2.79374 3.09008 3.45796 3.90516 4.42771 5 
4 3.62799 3.27992 2.97113 2.70777 2.48901 2.31028 2.16604 2.05058 1.9587 1.88614 1.8293 1.78524 1.75168 1.72678 1.70907 1.6975 1.69107 1.68908 1.69117 1.69687 1.70597 1.71823 1.7339 1.7532 1.77641 1.80399 1.83658 1.87517 1.92076 1.97489 2.03938 2.11646 2.20898 2.32037 2.45502 2.61819 2.81609 3.05556 3.34354 3.68539 4.08215 4.52662 5 
4 3.68615 3.38743 3.11478 2.87426 2.66734 2.49245 2.34658 2.22616 2.12752 2.04738 1.98278 1.93124 1.89073 1.85957 1.83643 1.8203 1.81026 1.80557 1.80586 1.81074 1.81997 1.83336 1.85103 1.87339 1.90066 1.93324 1.97188 2.01737 2.07083 2.13373 2.20771 2.29486 2.39765 2.51919 2.66284 2.83274 3.03329 3.26886 3.54313 3.85791 4.21147 4.59666 5 
4 3.72938 3.46884 3.22646 3.00729 2.8137 2.64565 2.5018 2.38006 2.27793 2.19303 2.12312 2.06616 2.02036 1.98438 1.9569 1.93704 1.924 1.91713 1.91596 1.92029 1.92976 1.94415 1.96371 1.98872 2.01948 2.05642 2.10017 2.15149 2.21148 2.28148 2.36283 2.45758 2.56773 2.69576 2.84448 3.01673 3.21552 3.44342 3.70214 3.9916 4.30911 4.6485 5 
4 3.76255 3.5322 3.31489 3.11486 2.93459 2.77477 2.63507 2.51442 2.41122 2.32383 2.25053 2.18984 2.14026 2.10058 2.06979 2.04704 2.03163 2.02298 2.02074 2.02469 2.03442 2.04982 2.07099 2.09833 2.13213 2.17271 2.22072 2.27691 2.34216 2.4176 2.50466 2.60483 2.71988 2.85179 3.0025 3.17417 3.36859 3.58716 3.83033 4.09716 4.38479 4.68815 5 
4 3.78863 3.58249 3.38605 3.20277 3.03507 2.88386 2.74945 2.63141 2.52878 2.44051 2.36546 2.30238 2.25023 2.20799 2.17472 2.14973 2.13254 2.12259 2.11957 2.12322 2.13328 2.14952 2.17218 2.2015 2.23785 2.28152 2.33303 2.39312 2.46249 2.54218 2.63331 2.7372 2.85528 2.98895 3.13968 3.30885 3.4975 3.70622 3.93478 4.18182 4.44468 4.71923 5 
