0 0.149042 0.294755 0.433884 0.56332 0.680173 0.781831 0.866025 0.930874 0.974928 0.997204 0.997204 0.974928 0.930874 0.866025 0.781831 0.680173 0.56332 0.433884 0.294755 
4 2.13417 1.47536 1.23072 1.14767 1.13419 1.15163 1.18175 1.21494 1.24606 1.27283 1.29509 1.31516 1.33856 1.37567 1.44754 1.59894 1.93743 2.76008 5 
4 2.91207 2.24158 1.86583 1.66234 1.55707 1.50887 1.49444 1.50106 1.52152 1.5528 1.59513 1.65225 1.73244 1.85074 2.03385 2.3304 2.82734 3.66887 5 
4 3.27256 2.713 2.32855 2.07872 1.92317 1.83229 1.78636 1.77334 1.7861 1.82156 1.88024 1.96633 2.08833 2.26075 2.50681 2.86154 3.37254 4.08806 5 
4 3.46537 3.00918 2.65677 2.40112 2.22485 2.11079 2.04568 2.01993 2.02791 2.06706 2.138 2.2445 2.39377 2.59726 2.8713 3.23636 3.71327 4.31085 5 
4 3.57959 3.20149 2.88809 2.64395 2.46418 2.34062 2.26554 2.23288 2.23852 2.28077 2.36023 2.4798 2.64485 2.8632 3.14463 3.49924 3.93337 4.4421 5 
4 3.65165 3.32923 3.05024 2.82259 2.64737 2.52214 2.4433 2.40763 2.41272 2.45737 2.54231 2.66952 2.84248 3.06589 3.3448 3.68265 4.07869 4.52449 5 
4 3.69783 3.41354 3.16109 2.94889 2.78076 2.65744 2.57827 2.54187 2.54715 2.59372 2.68205 2.81326 2.98947 3.21319 3.48604 3.8077 4.17448 4.57714 5 
4 3.72615 3.46616 3.23172 3.03108 2.86933 2.74886 2.67062 2.63453 2.64045 2.6884 2.77867 2.91199 3.08926 3.31142 3.57837 3.88775 4.23447 4.60953 5 
4 3.74054 3.49319 3.26845 3.07441 2.91657 2.79818 2.72093 2.68541 2.69199 2.74077 2.83233 2.96659 3.14419 3.36512 3.62826 3.93049 4.26613 4.62647 5 
4 3.7428 3.49744 3.27425 3.08135 2.92421 2.80626 2.72933 2.69414 2.70112 2.75054 2.84269 2.97769 3.15571 3.37661 3.63907 3.93978 4.273 4.63015 5 
4 3.7331 3.4793 3.24963 3.05226 2.89246 2.77319 2.69569 2.66055 2.66767 2.71743 2.80986 2.94534 3.12425 3.34674 3.6119 3.91683 4.25606 4.6211 5 
4 3.71035 3.43689 3.19252 2.98549 2.82015 2.69822 2.61979 2.58451 2.59183 2.64154 2.73391 2.86953 3.04936 3.27447 3.54502 3.85951 4.21343 4.59818 5 
4 3.67145 3.36556 3.09802 2.87693 2.70438 2.57963 2.5008 2.46596 2.47365 2.52313 2.61467 2.74936 2.92916 3.15668 3.43417 3.76271 4.14017 4.55812 5 
4 3.61001 3.25584 2.9572 2.71959 2.54065 2.4152 2.33797 2.30503 2.31371 2.36265 2.45226 2.58415 2.76143 2.98886 3.2722 3.61712 4.02643 4.49432 5 
4 3.51282 3.09043 2.75528 2.50363 2.32342 2.20234 2.13099 2.10275 2.11358 2.16178 2.24767 2.37337 2.54344 2.76504 3.04862 3.40735 3.85408 4.39283 5 
4 3.35091 2.838 2.46979 2.2161 2.04678 1.93986 1.88091 1.86132 1.87624 1.92345 2.0032 2.11811 2.27356 2.47903 2.74982 3.10944 3.58983 4.22296 5 
4 3.05274 2.44089 2.06972 1.84432 1.70783 1.62927 1.59151 1.58565 1.60672 1.65263 1.72375 1.82239 1.95374 2.12777 2.3624 2.69073 3.17284 3.90918 5 
4 2.41912 1.80292 1.52379 1.3835 1.31108 1.27775 1.27052 1.28304 1.31221 1.3568 1.41691 1.49391 1.59138 1.71591 1.88136 2.11818 2.5015 3.24104 5 
0.818594 0.820862 0.827664 0.839002 0.854875 0.875283 0.900227 0.929705 0.963719 1.00227 1.04535 1.09297 1.14512 1.20181 1.26304 1.3288 1.39909 1.47392 1.55329 1.63719 
