0 0.239316 0.464723 0.663123 0.822984 0.935016 0.992709 0.992709 0.935016 0.822984 0.663123 0.464723 
4 2.20353 1.61054 1.42525 1.39409 1.42673 1.4921 1.59026 1.75433 2.0837 2.86439 5 
4 2.9642 2.3485 2.03363 1.90164 1.88596 1.95894 2.12217 2.40841 2.89327 3.71109 5 
4 3.30455 2.78559 2.45901 2.29271 2.25662 2.33549 2.53137 2.86415 3.36973 4.08666 5 
4 3.46828 3.03017 2.72396 2.55354 2.51239 2.59522 2.80394 3.14705 3.63507 4.26619 5 
4 3.53849 3.14264 2.85287 2.68547 2.64413 2.72913 2.94191 3.28512 3.75737 4.34314 5 
4 3.54266 3.14895 2.8594 2.69126 2.64948 2.73521 2.94955 3.29424 3.76634 4.34903 5 
4 3.48291 3.05143 2.74453 2.57078 2.52755 2.61234 2.82663 3.17588 3.66485 4.28655 5 
4 3.33749 2.82934 2.49668 2.31959 2.27749 2.35991 2.56868 2.91746 3.4307 4.13202 5 
4 3.03759 2.43166 2.09347 1.9337 1.90291 1.98122 2.17031 2.49426 3.00835 3.81114 5 
4 2.3814 1.76611 1.51178 1.41872 1.41925 1.49163 1.63716 1.88078 2.29708 3.10405 5 
0.715976 0.721893 0.739645 0.769231 0.810651 0.863905 0.928994 1.00592 1.09467 1.19527 1.30769 1.43195 
