C h:0.0232558
C GRID SIZE:44
C N:42
0 0.000540833 0.00216333 0.0048675 0.00865333 0.0135208 0.01947 0.0265008 0.0346133 0.0438075 0.0540833 0.0654408 0.0778799 0.0914008 0.106003 0.121687 0.138453 0.156301 0.17523 0.195241 0.216333 0.238507 0.261763 0.286101 0.31152 0.338021 0.365603 0.394267 0.424013 0.45484 0.48675 0.51974 0.553813 0.588967 0.625203 0.66252 0.700919 0.7404 0.780963 0.822607 0.865333 0.90914 0.954029 1 
4 2.00325 1.21638 0.849096 0.651029 0.532058 0.455195 0.403368 0.367724 0.343316 0.32715 0.317257 0.312547 0.311923 0.315038 0.321286 0.330397 0.342219 0.356416 0.373047 0.391873 0.412936 0.436173 0.461569 0.48921 0.519056 0.551313 0.585983 0.623328 0.663564 0.706932 0.754029 0.805255 0.861656 0.924377 0.995353 1.07758 1.17598 1.2994 1.46493 1.70954 2.12337 2.95676 5 
4 2.79598 2.01101 1.52417 1.21435 1.00849 0.865956 0.764086 0.689699 0.63462 0.593827 0.564096 0.542896 0.528929 0.520916 0.518041 0.519825 0.525663 0.535356 0.548604 0.565253 0.585211 0.608427 0.634871 0.664655 0.697815 0.734559 0.775137 0.819798 0.869105 0.923563 0.984003 1.05166 1.12795 1.21529 1.31702 1.43804 1.58654 1.77569 2.02815 2.38454 2.91796 3.74948 5 
4 3.16955 2.50757 2.02231 1.67374 1.42157 1.23613 1.09749 0.992285 0.911578 0.849625 0.802109 0.7662 0.739902 0.721615 0.710277 0.705081 0.705373 0.710701 0.720805 0.735323 0.754263 0.77743 0.804884 0.836708 0.872995 0.914031 0.96013 1.01172 1.06945 1.13416 1.20687 1.28928 1.38329 1.49187 1.61922 1.77117 1.95649 2.1886 2.48741 2.8826 3.41447 4.12302 5 
4 3.37457 2.82746 2.38391 2.03673 1.76794 1.55967 1.39747 1.27022 1.16998 1.09082 1.02852 0.97994 0.942793 0.915356 0.896371 0.884822 0.880007 0.881372 0.888477 0.90112 0.919023 0.942195 0.970567 1.00426 1.04346 1.08843 1.13958 1.19747 1.26283 1.33664 1.42019 1.51521 1.62406 1.74979 1.89681 2.07077 2.27976 2.53477 2.85025 3.24409 3.73429 4.32802 5 
4 3.50127 3.04386 2.64932 2.32138 2.0538 1.83726 1.6624 1.5213 1.40725 1.31521 1.24124 1.18225 1.13595 1.10073 1.07499 1.05789 1.04853 1.04626 1.05078 1.06159 1.07865 1.10177 1.13096 1.1664 1.20816 1.25667 1.31235 1.37572 1.44779 1.52936 1.622 1.72744 1.8479 1.98659 2.14737 2.33535 2.55696 2.82033 3.13469 3.50935 3.9506 4.45468 5 
4 3.58665 3.19747 2.84835 2.54566 2.28863 2.07308 1.89378 1.74528 1.62254 1.52157 1.43893 1.3718 1.31824 1.27648 1.24511 1.22324 1.20991 1.20451 1.20671 1.21594 1.23222 1.25531 1.28521 1.32216 1.36617 1.41778 1.47732 1.54545 1.62307 1.71114 1.81102 1.92453 2.05371 2.20127 2.37083 2.56619 2.79242 3.05478 3.35868 3.70818 4.10407 4.54 5 
4 3.64791 3.31112 3.0012 2.72424 2.48183 2.27282 2.09446 1.94342 1.81613 1.70961 1.62093 1.5479 1.48872 1.44177 1.40584 1.37998 1.36334 1.35528 1.35546 1.36337 1.37894 1.402 1.43252 1.47073 1.51668 1.57087 1.63369 1.70571 1.78786 1.88105 1.98652 2.10592 2.24107 2.39425 2.56832 2.76633 2.99161 3.2476 3.53689 3.86077 4.21755 4.60117 5 
4 3.69387 3.39816 3.12113 2.86813 2.64168 2.44197 2.26794 2.11774 1.98909 1.87962 1.78726 1.71023 1.64692 1.59607 1.55655 1.52752 1.50815 1.49794 1.4964 1.50321 1.51818 1.54119 1.57223 1.61145 1.65904 1.71531 1.78077 1.85593 1.94157 2.03864 2.14816 2.27154 2.4104 2.56646 2.74199 2.93914 3.1602 3.40691 3.68041 3.98035 4.30438 4.64702 5 
4 3.72958 3.46654 3.21701 2.98557 2.77472 2.58545 2.41768 2.27063 2.14274 2.03241 1.93822 1.85871 1.79265 1.73901 1.69684 1.66534 1.64387 1.63188 1.62898 1.63485 1.64931 1.67228 1.70372 1.74379 1.79264 1.8506 1.9181 1.99563 2.08389 2.18367 2.29592 2.42173 2.56239 2.71936 2.89409 3.08821 3.30301 3.53941 3.79735 4.07589 4.37248 4.6826 5 
