0 0.0514788 0.102821 0.153891 0.204552 0.254671 0.304115 0.352752 0.400454 0.447094 0.492548 0.536696 0.579421 0.620609 0.660152 0.697944 0.733885 0.76788 0.799839 0.829677 0.857315 0.882679 0.905702 0.926324 0.944489 0.96015 0.973264 0.983798 0.991723 0.997018 0.999668 0.999668 0.997018 0.991723 0.983798 0.973264 0.96015 0.944489 0.926324 0.905702 0.882679 0.857315 0.829677 0.799839 0.76788 0.733885 0.697944 0.660152 0.620609 0.579421 0.536696 0.492548 0.447094 0.400454 0.352752 0.304115 0.254671 0.204552 0.153891 0.102821 
4 2.04051 1.29034 0.958824 0.795366 0.709738 0.664864 0.643494 0.636687 0.639372 0.64845 0.661909 0.678374 0.696857 0.716624 0.737109 0.757861 0.778513 0.798757 0.818335 0.837023 0.854629 0.870987 0.885952 0.899402 0.911234 0.921361 0.929718 0.936255 0.94094 0.943758 0.944713 0.943826 0.941136 0.936699 0.930592 0.922908 0.913762 0.90329 0.891651 0.87903 0.865643 0.851737 0.837609 0.823608 0.810157 0.797779 0.78714 0.77911 0.774866 0.776063 0.785135 0.805842 0.844365 0.911619 1.0287 1.24096 1.65887 2.5892 5 
4 2.82031 2.05941 1.59598 1.30872 1.12451 1.00264 0.920274 0.864091 0.825971 0.800729 0.784914 0.776131 0.772664 0.773234 0.776868 0.782797 0.790406 0.799185 0.808712 0.818628 0.828626 0.838445 0.847861 0.856686 0.864761 0.87196 0.878185 0.883364 0.887456 0.890445 0.892347 0.893201 0.893079 0.892078 0.890327 0.887987 0.885248 0.88234 0.879527 0.877121 0.875481 0.875034 0.876277 0.879816 0.886382 0.896892 0.912516 0.934791 0.965793 1.00843 1.06689 1.14751 1.26019 1.42122 1.65854 2.02197 2.601 3.54417 5 
4 3.18152 2.53138 2.05754 1.71977 1.47783 1.30197 1.17207 1.07475 1.00112 0.945097 0.902471 0.870216 0.84611 0.828484 0.816043 0.807766 0.802826 0.800546 0.800354 0.801772 0.804391 0.807862 0.811886 0.816214 0.820637 0.824989 0.82914 0.833002 0.836522 0.839685 0.842514 0.845072 0.847457 0.849809 0.852308 0.855173 0.858674 0.86312 0.86888 0.876377 0.88611 0.898653 0.914694 0.935048 0.960713 0.992917 1.03323 1.08367 1.14693 1.22669 1.32811 1.45857 1.62897 1.85563 2.16319 2.58805 3.17947 3.9867 5 
4 3.37468 2.82761 2.38387 2.0361 1.76642 1.55694 1.39305 1.2637 1.16077 1.07833 1.01202 0.958592 0.915582 0.881086 0.853609 0.831947 0.815122 0.802316 0.792847 0.78613 0.781671 0.779039 0.777876 0.777872 0.778776 0.780382 0.782536 0.785128 0.788099 0.791434 0.795165 0.799373 0.804186 0.809781 0.816383 0.824274 0.833784 0.845308 0.859297 0.876284 0.896874 0.921782 0.951838 0.988033 1.03155 1.08386 1.14677 1.22258 1.31431 1.4259 1.56267 1.73187 1.94341 2.21079 2.5519 2.98861 3.54282 4.22352 5 
4 3.48998 3.02127 2.61534 2.27579 1.99659 1.7684 1.58185 1.42882 1.30273 1.19841 1.11181 1.03978 0.979844 0.930023 0.888728 0.854661 0.826739 0.804055 0.785836 0.771422 0.760241 0.751807 0.745697 0.741561 0.7391 0.738082 0.738325 0.739705 0.742153 0.745656 0.750256 0.756049 0.763191 0.771892 0.782423 0.795114 0.810359 0.828617 0.850423 0.876387 0.90722 0.943729 0.986865 1.03773 1.09765 1.16819 1.25131 1.34939 1.46545 1.60334 1.76799 1.96571 2.20455 2.49442 2.84678 3.27304 3.7806 4.36501 5 
4 3.56444 3.15308 2.7818 2.45693 2.17796 1.94081 1.74004 1.5702 1.4264 1.30446 1.20089 1.11288 1.03807 0.974573 0.920789 0.875387 0.837247 0.805403 0.779031 0.757409 0.739917 0.726014 0.715237 0.707189 0.701544 0.698037 0.696468 0.696698 0.698653 0.702318 0.707745 0.715048 0.724403 0.736055 0.75031 0.767546 0.788206 0.812812 0.841956 0.876326 0.916695 0.963956 1.01912 1.08338 1.1581 1.2449 1.34572 1.46289 1.59924 1.75825 1.94414 2.162 2.41782 2.71827 3.06995 3.47788 3.94265 4.45651 5 
4 3.61525 3.24591 2.90349 2.59429 2.32014 2.07988 1.87074 1.68937 1.53233 1.39648 1.279 1.17748 1.08983 1.01431 0.949388 0.893772 0.846334 0.8061 0.772209 0.743913 0.720549 0.701545 0.686399 0.674686 0.666049 0.660203 0.656928 0.656077 0.657567 0.661388 0.667598 0.676324 0.687767 0.702194 0.71995 0.741446 0.767175 0.797699 0.83367 0.875816 0.924973 0.982069 1.04817 1.12447 1.21237 1.31343 1.42951 1.56275 1.7157 1.89129 2.09296 2.32454 2.59021 2.89408 3.2395 3.62788 4.05697 4.51905 5 
4 3.6513 3.31308 2.99383 2.69907 2.43144 2.19132 1.97765 1.78855 1.6218 1.47513 1.34639 1.23361 1.13503 1.04906 0.974335 0.909613 0.853816 0.805971 0.765223 0.730801 0.70203 0.678306 0.65911 0.643988 0.632566 0.624537 0.619671 0.617809 0.618867 0.622835 0.629777 0.639836 0.653227 0.670247 0.691261 0.71672 0.747144 0.783142 0.825392 0.874669 0.931829 0.997835 1.07375 1.16077 1.26024 1.37365 1.50269 1.6493 1.8156 2.00403 2.21719 2.45784 2.72869 3.03201 3.3691 3.73946 4.13986 4.56351 5 
4 3.67759 3.36271 3.06178 2.77948 2.51859 2.28026 2.06445 1.87029 1.69647 1.54147 1.40371 1.28165 1.17382 1.07888 0.995604 0.922855 0.859606 0.804932 0.75798 0.717994 0.684282 0.656235 0.633312 0.615049 0.601052 0.591005 0.584664 0.581866 0.582523 0.586627 0.59425 0.605545 0.620744 0.640159 0.664186 0.693293 0.728036 0.769041 0.817024 0.872769 0.937158 1.01114 1.09579 1.19224 1.30177 1.42575 1.56571 1.72328 1.90025 2.09849 2.31992 2.5664 2.83952 3.1403 3.46881 3.8236 4.20124 4.596 5 
