0 0.149042 0.294755 0.433884 0.56332 0.680173 0.781831 0.866025 0.930874 0.974928 0.997204 0.997204 0.974928 0.930874 0.866025 0.781831 0.680173 0.56332 0.433884 0.294755 
4 2.13399 1.47524 1.23067 1.1477 1.13427 1.15181 1.18194 1.21506 1.24609 1.27277 1.29505 1.3152 1.33857 1.37572 1.44759 1.5989 1.93739 2.76003 5 
4 2.91201 2.24153 1.86582 1.66245 1.55735 1.50916 1.4948 1.5013 1.52162 1.55276 1.59505 1.65223 1.73243 1.85067 2.03383 2.33035 2.82722 3.66881 5 
4 3.27254 2.71296 2.32861 2.07896 1.92354 1.83271 1.78684 1.7737 1.78629 1.82162 1.88021 1.96624 2.08826 2.26076 2.50682 2.86147 3.37244 4.088 5 
4 3.46531 3.00915 2.6568 2.40128 2.22519 2.11132 2.04617 2.02036 2.02818 2.06718 2.13795 2.24427 2.39349 2.5971 2.87123 3.23633 3.71323 4.31083 5 
4 3.57964 3.20156 2.8882 2.6442 2.46458 2.34119 2.26616 2.23335 2.23883 2.2809 2.36015 2.47954 2.64451 2.86293 3.14453 3.49923 3.93337 4.44217 5 
4 3.65173 3.32929 3.05031 2.82276 2.64771 2.52264 2.44388 2.40806 2.41288 2.45738 2.54215 2.66926 2.84224 3.06575 3.34471 3.68261 4.0788 4.52452 5 
4 3.6979 3.41359 3.16107 2.94888 2.78086 2.65773 2.57861 2.54215 2.54728 2.59366 2.68179 2.81305 2.98944 3.2132 3.48604 3.80776 4.17459 4.57715 5 
4 3.72614 3.46607 3.23154 3.0309 2.86917 2.74882 2.67066 2.63461 2.64047 2.68825 2.77838 2.9117 3.08919 3.31154 3.57849 3.88788 4.23459 4.60954 5 
4 3.74046 3.49294 3.2681 3.07402 2.91618 2.79782 2.72059 2.68515 2.69173 2.74052 2.83186 2.96624 3.14408 3.36523 3.62845 3.93069 4.26628 4.62649 5 
4 3.74264 3.49709 3.27382 3.08086 2.92374 2.80579 2.72883 2.69372 2.70077 2.75021 2.84229 2.97737 3.15566 3.37682 3.63938 3.94011 4.27326 4.63021 5 
4 3.73297 3.47896 3.24917 3.05178 2.89205 2.77281 2.69537 2.66022 2.66748 2.71722 2.80969 2.94527 3.12437 3.347 3.61216 3.91707 4.25631 4.62116 5 
4 3.71028 3.43667 3.19213 2.98501 2.81976 2.69797 2.61968 2.58445 2.59179 2.64154 2.73391 2.86957 3.04951 3.27464 3.54519 3.8597 4.21366 4.59822 5 
4 3.67142 3.36537 3.09774 2.87647 2.70398 2.57947 2.50089 2.46615 2.47382 2.52328 2.6148 2.74951 2.92935 3.15681 3.43428 3.76288 4.14032 4.55819 5 
4 3.60996 3.25566 2.95697 2.7193 2.54033 2.41502 2.33812 2.30539 2.31409 2.36303 2.4525 2.58424 2.76147 2.98888 3.27224 3.61722 4.02651 4.49435 5 
4 3.51277 3.09032 2.75509 2.50344 2.3232 2.20227 2.13114 2.10309 2.11405 2.16224 2.24793 2.37344 2.54335 2.76493 3.04855 3.40729 3.85411 4.39283 5 
4 3.35083 2.83783 2.4696 2.21602 2.04677 1.93988 1.88112 1.86172 1.87669 1.92388 2.00352 2.11824 2.27355 2.47894 2.74974 3.10932 3.58979 4.22297 5 
4 3.05269 2.4407 2.06952 1.84422 1.70789 1.62936 1.59176 1.58591 1.607 1.65297 1.72401 1.8225 1.95375 2.12767 2.36229 2.6906 3.17279 3.90925 5 
4 2.4191 1.80281 1.5237 1.38347 1.31111 1.27782 1.2706 1.28312 1.31231 1.35689 1.41695 1.49397 1.59134 1.71585 1.88133 2.11824 2.50166 3.24122 5 
0.818594 0.820862 0.827664 0.839002 0.854875 0.875283 0.900227 0.929705 0.963719 1.00227 1.04535 1.09297 1.14512 1.20181 1.26304 1.3288 1.39909 1.47392 1.55329 1.63719 
