C h:0.0133333
C GRID SIZE:76
C N:74
0 0.000177778 0.000711111 0.0016 0.00284444 0.00444444 0.0064 0.00871111 0.0113778 0.0144 0.0177778 0.0215111 0.0256 0.0300444 0.0348444 0.04 0.0455111 0.0513778 0.0576 0.0641778 0.0711111 0.0784 0.0860444 0.0940444 0.1024 0.111111 0.120178 0.1296 0.139378 0.149511 0.16 0.170844 0.182044 0.1936 0.205511 0.217778 0.2304 0.243378 0.256711 0.2704 0.284444 0.298844 0.3136 0.328711 0.344178 0.36 0.376178 0.392711 0.4096 0.426844 0.444444 0.4624 0.480711 0.499378 0.5184 0.537778 0.557511 0.5776 0.598044 0.618844 0.64 0.661511 0.683378 0.7056 0.728178 0.751111 0.7744 0.798044 0.822044 0.8464 0.871111 0.896178 0.9216 0.947378 0.973511 1 
4 2.00121 1.21192 0.841722 0.640057 0.5168 0.434965 0.37738 0.335183 0.303397 0.27902 0.260136 0.245462 0.234113 0.22546 0.219042 0.214514 0.21161 0.210124 0.209894 0.210793 0.212717 0.215581 0.219314 0.223859 0.229168 0.235205 0.241939 0.249346 0.257404 0.266095 0.275404 0.285317 0.295818 0.306897 0.318542 0.330747 0.343507 0.356823 0.370697 0.385137 0.400148 0.415739 0.431914 0.44868 0.466042 0.484009 0.502596 0.521825 0.541725 0.562328 0.583669 0.605784 0.628714 0.652507 0.677233 0.702982 0.72987 0.758033 0.787626 0.818839 0.851922 0.887227 0.925238 0.966609 1.01222 1.0633 1.12174 1.19058 1.27484 1.3834 1.53338 1.76173 2.15854 2.97448 5 
4 2.7926 2.00408 1.51328 1.19887 0.987756 0.839295 0.730669 0.648596 0.58501 0.534795 0.494569 0.462017 0.435507 0.413861 0.396211 0.3819 0.370421 0.36138 0.354464 0.349426 0.346064 0.344214 0.34374 0.344529 0.346489 0.349542 0.353626 0.358689 0.36469 0.371591 0.379363 0.387979 0.397416 0.407655 0.418677 0.430471 0.443026 0.45634 0.470414 0.485256 0.500876 0.517289 0.53451 0.552554 0.571437 0.591181 0.611812 0.633369 0.655901 0.679471 0.704149 0.730015 0.757156 0.785673 0.815693 0.84738 0.880946 0.916654 0.954823 0.995836 1.04017 1.08848 1.14164 1.20087 1.26782 1.34478 1.43508 1.5438 1.6791 1.85427 2.09212 2.43331 2.95076 3.76588 5 
4 3.16514 2.49865 2.00851 1.65443 1.39611 1.20383 1.05742 0.943535 0.853265 0.780586 0.721325 0.672519 0.632023 0.598254 0.570027 0.546435 0.526774 0.510487 0.497133 0.486357 0.477872 0.471442 0.466872 0.464 0.462689 0.462827 0.464319 0.467089 0.471073 0.476218 0.48248 0.489822 0.498211 0.507621 0.518029 0.529416 0.54177 0.555084 0.569357 0.584598 0.60082 0.618042 0.636289 0.655586 0.675963 0.697452 0.720093 0.743937 0.769051 0.795522 0.823452 0.852964 0.884191 0.917288 0.952437 0.989864 1.02986 1.07279 1.11912 1.16942 1.22435 1.2848 1.35195 1.4274 1.51335 1.61279 1.72983 1.87043 2.04354 2.26261 2.54773 2.92855 3.44541 4.13847 5 
4 3.36936 2.81692 2.36769 2.01418 1.73842 1.52245 1.35162 1.21481 1.10389 1.01293 0.93759 0.874674 0.821777 0.777079 0.739187 0.707024 0.679737 0.656648 0.637213 0.62099 0.607618 0.596803 0.588299 0.581899 0.577431 0.574749 0.573731 0.574278 0.576304 0.579742 0.584534 0.590633 0.597997 0.606596 0.6164 0.627387 0.639543 0.652857 0.667326 0.682958 0.699769 0.717781 0.737027 0.757543 0.77937 0.802555 0.82715 0.853219 0.880844 0.910129 0.941202 0.97422 1.00936 1.04684 1.08687 1.12976 1.17584 1.22556 1.2795 1.33835 1.40296 1.47439 1.55399 1.64357 1.74558 1.86328 2.00102 2.16461 2.3621 2.60468 2.90721 3.28757 3.76373 4.34274 5 
4 3.49543 3.03205 2.63116 2.29619 2.02094 1.79595 1.61177 1.46017 1.33453 1.22962 1.14141 1.06678 1.0033 0.949065 0.902597 0.862716 0.828484 0.79914 0.774068 0.75276 0.734802 0.719849 0.707616 0.69786 0.69038 0.685 0.681577 0.679988 0.680133 0.681927 0.685301 0.690198 0.69657 0.70438 0.713596 0.724193 0.736154 0.749466 0.764126 0.780139 0.797522 0.816301 0.836513 0.858203 0.881426 0.906241 0.932714 0.960925 0.990965 1.02295 1.05703 1.09339 1.13224 1.17384 1.21846 1.26644 1.31818 1.37417 1.43504 1.50158 1.57476 1.65575 1.74599 1.84733 1.96219 2.09377 2.24619 2.42464 2.63561 2.8872 3.18907 3.55083 3.97873 4.46877 5 
4 3.58034 3.1847 2.82871 2.51844 2.25319 2.02867 1.83933 1.67958 1.54443 1.42961 1.33166 1.24773 1.17555 1.11328 1.05941 1.01275 0.972336 0.937354 0.907149 0.881174 0.858975 0.840173 0.824451 0.811542 0.801219 0.793287 0.787581 0.783963 0.782315 0.78254 0.784559 0.788306 0.793726 0.800778 0.809427 0.819645 0.831415 0.844723 0.859565 0.875946 0.893883 0.913401 0.934542 0.957358 0.981913 1.00828 1.03654 1.06678 1.09912 1.13367 1.1706 1.21011 1.25243 1.29785 1.3467 1.39935 1.45625 1.5179 1.58496 1.65826 1.73879 1.82781 1.92677 2.03747 2.16212 2.30356 2.46539 2.65193 2.86814 3.11943 3.41136 3.74837 4.13128 4.55362 5 
4 3.64127 3.29771 2.9805 2.69563 2.44466 2.22619 2.03728 1.87439 1.73397 1.61275 1.50788 1.41695 1.33792 1.26908 1.20902 1.15657 1.11077 1.0708 1.03601 1.00582 0.979756 0.957422 0.938479 0.922641 0.909665 0.899342 0.891491 0.88596 0.882619 0.881362 0.882097 0.884753 0.889269 0.895599 0.903705 0.91356 0.925144 0.938444 0.953458 0.97019 0.988656 1.00888 1.03091 1.0548 1.08062 1.10845 1.13839 1.17054 1.20502 1.24198 1.28158 1.32402 1.36956 1.41849 1.47118 1.52803 1.58952 1.65617 1.72865 1.80774 1.89444 1.98997 2.09575 2.21348 2.34512 2.49304 2.66011 2.84968 3.0654 3.31074 3.58854 3.90023 4.24429 4.61454 5 
4 3.6871 3.38438 3.09993 2.8389 2.6036 2.39414 2.2092 2.04672 1.90428 1.77951 1.67018 1.57429 1.4901 1.41611 1.35103 1.29376 1.24338 1.19911 1.16029 1.12635 1.09683 1.0713 1.04942 1.03089 1.01547 1.00293 0.993079 0.985762 0.980837 0.978188 0.977718 0.979348 0.983012 0.98866 0.996253 1.00576 1.01717 1.03046 1.04563 1.06269 1.08166 1.10256 1.12543 1.15033 1.17734 1.20654 1.23805 1.27197 1.30845 1.34762 1.38968 1.43482 1.48329 1.53541 1.59154 1.65211 1.7176 1.78857 1.86565 1.9496 2.04133 2.14198 2.25285 2.37551 2.51166 2.66323 2.83239 3.02155 3.23319 3.46948 3.73169 4.01964 4.33095 4.66037 5 
4 3.72282 3.45281 3.19592 2.95641 2.73668 2.53755 2.35868 2.19897 2.05691 1.93082 1.81901 1.71991 1.63208 1.55423 1.48522 1.42406 1.36989 1.32198 1.2797 1.24251 1.20992 1.18155 1.15703 1.13607 1.11841 1.10383 1.09214 1.08317 1.07678 1.07284 1.07124 1.07191 1.07478 1.07979 1.0869 1.09608 1.10732 1.12059 1.13591 1.15328 1.17271 1.19424 1.2179 1.24376 1.27188 1.30237 1.33532 1.37087 1.40917 1.45037 1.49466 1.54224 1.59337 1.64833 1.70751 1.77131 1.84023 1.91482 1.9957 2.08359 2.1793 2.28382 2.39831 2.52411 2.6627 2.81564 2.98453 3.17099 3.37657 3.60247 3.84909 4.11555 4.39932 4.69607 5 
