C h:0.0196078
C GRID SIZE:52
C N:50
0 0.000384468 0.00153787 0.00346021 0.00615148 0.00961169 0.0138408 0.0188389 0.0246059 0.0311419 0.0384468 0.0465206 0.0553633 0.064975 0.0753556 0.0865052 0.0984237 0.111111 0.124567 0.138793 0.153787 0.16955 0.186082 0.203383 0.221453 0.240292 0.2599 0.280277 0.301423 0.323337 0.346021 0.369473 0.393695 0.418685 0.444444 0.470973 0.49827 0.526336 0.555171 0.584775 0.615148 0.64629 0.678201 0.71088 0.744329 0.778547 0.813533 0.849289 0.885813 0.923106 0.961169 1 
4 2.00242 1.21456 0.846091 0.646522 0.525713 0.4467 0.392354 0.353838 0.326176 0.306372 0.292525 0.28337 0.278029 0.275879 0.276464 0.279452 0.284592 0.291695 0.300615 0.31124 0.323481 0.33727 0.352554 0.369293 0.387462 0.40705 0.428058 0.450504 0.474417 0.499835 0.526804 0.555379 0.585639 0.617695 0.651706 0.687887 0.726508 0.767906 0.812506 0.860897 0.913945 0.972946 1.03984 1.11763 1.2112 1.3294 1.48941 1.72826 2.1361 2.96326 5 
4 2.79464 2.00831 1.51987 1.20811 0.999992 0.85488 0.750018 0.672174 0.6133 0.568292 0.53379 0.507509 0.487839 0.473617 0.463989 0.458317 0.456118 0.457026 0.460758 0.467097 0.475873 0.486955 0.500245 0.51567 0.533181 0.552752 0.574385 0.598105 0.623967 0.652048 0.682448 0.715292 0.750737 0.788988 0.830327 0.87514 0.923938 0.977378 1.0363 1.10184 1.17554 1.25972 1.3578 1.47491 1.61906 1.80341 2.05078 2.40182 2.92954 3.75538 5 
4 3.16786 2.50415 2.01692 1.666 1.4112 1.22277 1.08064 0.97152 0.886537 0.819689 0.766829 0.725033 0.692193 0.666753 0.647551 0.633704 0.62454 0.619542 0.61831 0.620534 0.625972 0.634442 0.645804 0.659957 0.676832 0.696393 0.718636 0.743592 0.771333 0.801971 0.835657 0.872583 0.912984 0.957154 1.00548 1.05847 1.11683 1.18147 1.25357 1.33465 1.42677 1.53283 1.65699 1.80536 1.98681 2.2145 2.50846 2.8986 3.42507 4.12844 5 
4 3.3726 2.82345 2.3776 2.02774 1.75596 1.54435 1.37828 1.24675 1.14167 1.05713 0.988846 0.933648 0.889185 0.853682 0.825779 0.804429 0.78882 0.778319 0.772436 0.770785 0.77307 0.779061 0.788587 0.801524 0.817791 0.837342 0.86017 0.886309 0.915841 0.948901 0.98568 1.02643 1.07145 1.12112 1.17592 1.23644 1.30351 1.37819 1.46187 1.55635 1.66394 1.78773 1.93198 2.10265 2.30798 2.55905 2.87023 3.25934 3.74433 4.3331 5 
4 3.49907 3.03938 2.64227 2.31135 2.04051 1.82033 1.64138 1.49554 1.37625 1.27833 1.1978 1.13156 1.07725 1.03304 0.997477 0.969431 0.948008 0.932502 0.922356 0.917135 0.916496 0.920179 0.927987 0.93978 0.955467 0.975 0.998372 1.02562 1.05683 1.09215 1.13179 1.17605 1.22528 1.27993 1.34054 1.40779 1.48254 1.56592 1.6594 1.76488 1.88475 2.02202 2.18059 2.36559 2.5837 2.84325 3.15361 3.52395 3.96035 4.45959 5 
4 3.58433 3.19269 2.84079 2.5349 2.2744 2.05506 1.87136 1.7178 1.58946 1.48215 1.39244 1.31755 1.25524 1.20376 1.16166 1.12781 1.10127 1.08132 1.06736 1.05891 1.05562 1.0572 1.06343 1.07417 1.08931 1.10881 1.13267 1.16093 1.19368 1.23106 1.27332 1.32074 1.37373 1.43278 1.49848 1.57155 1.65287 1.74354 1.84501 1.95911 2.08811 2.23481 2.40258 2.59546 2.81838 3.07696 3.37686 3.72221 4.1136 4.54482 5 
4 3.64553 3.30621 2.99334 2.7131 2.46715 2.25415 2.07122 1.91487 1.78166 1.66839 1.57227 1.49094 1.42242 1.36508 1.31759 1.27884 1.24793 1.22412 1.20681 1.19553 1.18988 1.18957 1.19439 1.20416 1.21881 1.23827 1.26256 1.29171 1.32583 1.36508 1.40967 1.4599 1.5162 1.57905 1.64907 1.72701 1.81374 1.91031 2.01804 2.13856 2.27392 2.42654 2.59921 2.79504 3.01737 3.26965 3.5549 3.87454 4.22699 4.60595 5 
4 3.69154 3.39321 3.11327 2.85704 2.62696 2.4232 2.2445 2.08884 1.95394 1.83749 1.73734 1.65154 1.57843 1.51658 1.46479 1.42203 1.38747 1.36039 1.34021 1.32646 1.31876 1.3168 1.32037 1.3293 1.3435 1.36292 1.38756 1.4175 1.45282 1.49369 1.54032 1.59301 1.65214 1.71821 1.79182 1.87371 1.96471 2.06582 2.1782 2.30325 2.44266 2.59841 2.77271 2.96788 3.18611 3.42931 3.69875 3.99436 4.31389 4.65187 5 
4 3.72735 3.46179 3.20949 2.97486 2.76046 2.56718 2.39472 2.24207 2.1078 1.99033 1.88806 1.79947 1.7232 1.65805 1.60296 1.55704 1.51951 1.48973 1.46715 1.45131 1.44185 1.43847 1.44096 1.44916 1.46297 1.48235 1.5073 1.53789 1.57424 1.61648 1.66485 1.71962 1.78114 1.84988 1.9264 2.01138 2.10562 2.21002 2.3256 2.45351 2.59511 2.7519 2.92553 3.11765 3.32967 3.56252 3.81641 4.09049 4.38239 4.68759 5 
