0 0.0369515 0.0738525 0.110653 0.147302 0.18375 0.219946 0.255843 0.29139 0.326539 0.361242 0.395451 0.429121 0.462204 0.494656 0.526432 0.557489 0.587785 0.617278 0.645928 0.673696 0.700543 0.726434 0.751332 0.775204 0.798017 0.81974 0.840344 0.8598 0.878081 0.895163 0.911023 0.925638 0.938988 0.951057 0.961826 0.971281 0.97941 0.986201 0.991645 0.995734 0.998464 0.999829 0.999829 0.998464 0.995734 0.991645 0.986201 0.97941 0.971281 0.961826 0.951057 0.938988 0.925638 0.911023 0.895163 0.878081 0.8598 0.840344 0.81974 0.798017 0.775204 0.751332 0.726434 0.700543 0.673696 0.645928 0.617278 0.587785 0.557489 0.526432 0.494656 0.462204 0.429121 0.395451 0.361242 0.326539 0.29139 0.255843 0.219946 0.18375 0.147302 0.110653 0.0738525 
4 2.03533 1.28054 0.944604 0.776829 0.686962 0.637952 0.612572 0.601903 0.600912 0.606546 0.616841 0.630472 0.646508 0.664274 0.683265 0.703094 0.723456 0.744106 0.764844 0.785504 0.805947 0.826054 0.845721 0.864859 0.883389 0.901239 0.918349 0.93466 0.950124 0.964694 0.97833 0.990997 1.00266 1.0133 1.02288 1.03138 1.03879 1.0451 1.05028 1.05434 1.05725 1.05903 1.05966 1.05915 1.0575 1.05472 1.05082 1.04582 1.03974 1.0326 1.02442 1.01524 1.00507 0.99397 0.981965 0.969105 0.955446 0.941053 0.925995 0.910349 0.894203 0.877654 0.860819 0.843838 0.826882 0.810152 0.793886 0.77837 0.763962 0.751127 0.740489 0.732884 0.729454 0.731802 0.742314 0.764746 0.805326 0.875023 0.994983 1.21082 1.6337 2.57224 5 
4 2.82519 2.06948 1.61128 1.32915 1.14986 1.03269 0.954793 0.902815 0.868631 0.847072 0.834709 0.829182 0.828814 0.832381 0.838969 0.847878 0.858561 0.870585 0.883599 0.897316 0.911501 0.925953 0.940505 0.955012 0.969351 0.983414 0.997105 1.01034 1.02305 1.03516 1.04663 1.05739 1.06741 1.07664 1.08506 1.09264 1.09935 1.10518 1.11011 1.11413 1.11723 1.11941 1.12067 1.12101 1.12043 1.11895 1.11658 1.11335 1.10929 1.10442 1.0988 1.09246 1.08545 1.07781 1.06962 1.06093 1.05183 1.04243 1.03283 1.02317 1.01359 1.00425 0.995354 0.987126 0.97986 0.973916 0.969728 0.967822 0.968845 0.973632 0.983303 0.999385 1.02397 1.05993 1.11145 1.18485 1.29018 1.44393 1.67421 2.03106 2.60454 3.54444 5 
4 3.19626 2.56099 2.10193 1.77863 1.55069 1.38827 1.27119 1.18602 1.12381 1.07848 1.04581 1.02278 1.00722 0.997487 0.992359 0.990884 0.992316 0.99606 1.00163 1.00865 1.01677 1.02574 1.03533 1.04533 1.05559 1.06597 1.07632 1.08656 1.09658 1.1063 1.11565 1.12456 1.13297 1.14084 1.14813 1.1548 1.16083 1.16619 1.17087 1.17486 1.17815 1.18073 1.18261 1.18379 1.18427 1.18407 1.18321 1.18172 1.17964 1.17702 1.1739 1.17034 1.16641 1.16218 1.15772 1.15312 1.14849 1.14397 1.1397 1.13587 1.13268 1.13036 1.12917 1.12942 1.1315 1.13592 1.14327 1.15429 1.16989 1.1912 1.2197 1.25741 1.30708 1.37243 1.45863 1.57307 1.72675 1.93633 2.22673 2.63449 3.20937 4.00107 5 
4 3.39907 2.87635 2.45671 2.13257 1.88579 1.69834 1.55551 1.44613 1.36202 1.29718 1.24722 1.20891 1.1798 1.15802 1.14214 1.13103 1.12381 1.11976 1.11829 1.11893 1.12127 1.12498 1.12979 1.13546 1.14178 1.14858 1.15571 1.16304 1.17046 1.17785 1.18514 1.19224 1.1991 1.20565 1.21184 1.21763 1.223 1.22791 1.23235 1.23631 1.23978 1.24275 1.24524 1.24724 1.24876 1.24982 1.25045 1.25068 1.25054 1.25011 1.24943 1.24859 1.24766 1.24674 1.24591 1.2453 1.24502 1.24523 1.24612 1.24792 1.25088 1.25528 1.26147 1.26982 1.2808 1.295 1.31316 1.33619 1.36519 1.40152 1.44689 1.50357 1.57461 1.66409 1.77746 1.92194 2.10748 2.34791 2.66165 3.07075 3.59735 4.25062 5 
4 3.52383 3.08875 2.71605 2.40906 2.16146 1.96369 1.80624 1.68084 1.5808 1.50085 1.43689 1.38575 1.34497 1.3126 1.28712 1.2673 1.25217 1.24091 1.23289 1.22755 1.22445 1.22319 1.22347 1.22501 1.22756 1.23095 1.23498 1.23951 1.2444 1.24955 1.25485 1.26021 1.26556 1.27083 1.27596 1.28091 1.28564 1.29012 1.29434 1.29827 1.30191 1.30527 1.30834 1.31114 1.31368 1.31598 1.31806 1.31996 1.32173 1.32343 1.32513 1.32692 1.3289 1.33118 1.33387 1.33709 1.34101 1.34578 1.35163 1.35881 1.36762 1.3784 1.39156 1.40753 1.42684 1.45014 1.47824 1.51216 1.55315 1.60271 1.66269 1.73538 1.82381 1.93198 2.06505 2.22948 2.43332 2.68658 3.00128 3.38939 3.85836 4.40396 5 
4 3.60749 3.23885 2.90971 2.62613 2.38726 2.18872 2.02489 1.89015 1.77944 1.68846 1.61367 1.55218 1.50167 1.46025 1.42639 1.39885 1.37661 1.35883 1.3448 1.33396 1.3258 1.31991 1.31594 1.31358 1.31258 1.31272 1.3138 1.31566 1.31815 1.32115 1.32454 1.32823 1.33214 1.33618 1.34029 1.34444 1.34856 1.35263 1.35663 1.36054 1.36436 1.36808 1.37173 1.3753 1.37882 1.38232 1.38581 1.38934 1.39296 1.39673 1.40074 1.40507 1.40985 1.4152 1.42126 1.42816 1.43609 1.44523 1.4558 1.46809 1.48241 1.49917 1.51881 1.54183 1.56881 1.60043 1.63752 1.68115 1.7326 1.79347 1.86563 1.95132 2.05332 2.17518 2.32139 2.4974 2.70934 2.9639 3.26798 3.62728 4.04264 4.50664 5 
4 3.66724 3.34943 3.05784 2.79844 2.57266 2.379 2.21445 2.07543 1.95835 1.85989 1.77714 1.70762 1.64926 1.60031 1.55933 1.52508 1.49658 1.47296 1.45353 1.43767 1.42488 1.41471 1.40679 1.40081 1.39649 1.39358 1.39189 1.39123 1.39144 1.3924 1.39398 1.39607 1.39859 1.40146 1.40461 1.40798 1.41153 1.41522 1.41902 1.42292 1.42692 1.43101 1.4352 1.43952 1.44399 1.44863 1.45348 1.45859 1.46399 1.46977 1.476 1.48279 1.49025 1.49854 1.50779 1.5182 1.52992 1.54319 1.55822 1.57531 1.5948 1.61711 1.64271 1.67215 1.70606 1.74514 1.79023 1.84234 1.90275 1.97302 2.05498 2.15076 2.26283 2.39413 2.54828 2.72953 2.94244 3.19131 3.47962 3.80927 4.17845 4.57993 5 
4 3.71194 3.43381 3.17381 2.93709 2.72586 2.54011 2.37845 2.23877 2.11864 2.0156 1.92738 1.85193 1.78747 1.73245 1.68554 1.6456 1.61167 1.58293 1.55868 1.53832 1.52132 1.50725 1.49571 1.48638 1.47898 1.47324 1.46895 1.46593 1.46401 1.46304 1.46291 1.4635 1.46471 1.46647 1.46871 1.47135 1.47436 1.4777 1.48132 1.48523 1.4894 1.49385 1.49858 1.50362 1.50899 1.51473 1.52089 1.52749 1.53462 1.54232 1.55068 1.55982 1.56985 1.58092 1.59321 1.6069 1.6222 1.63933 1.65853 1.6801 1.70439 1.73179 1.76282 1.79805 1.83812 1.88376 1.9358 1.99519 2.06311 2.141 2.23058 2.3338 2.45284 2.59009 2.74825 2.9304 3.13973 3.37898 3.64968 3.95164 4.28208 4.63481 5 
4 3.74658 3.50007 3.26654 3.05024 2.85351 2.67706 2.52045 2.38255 2.26181 2.15649 2.06486 1.98528 1.91627 1.85651 1.80481 1.76014 1.72162 1.68846 1.65998 1.63562 1.61486 1.59726 1.58243 1.57004 1.55979 1.55144 1.54475 1.53953 1.53562 1.53286 1.53112 1.53029 1.53028 1.531 1.53238 1.53434 1.53685 1.53986 1.54333 1.54725 1.55161 1.55641 1.56167 1.5674 1.57364 1.58044 1.58783 1.59587 1.60462 1.61415 1.62455 1.63593 1.6484 1.66211 1.67726 1.69403 1.71266 1.73337 1.75643 1.78213 1.81081 1.84287 1.8788 1.91917 1.96465 2.01595 2.07389 2.13938 2.21347 2.29742 2.39272 2.50112 2.62451 2.76483 2.92407 3.10428 3.3075 3.53532 3.78828 4.06528 4.36334 4.67732 5 
