0 0.149042 0.294755 0.433884 0.56332 0.680173 0.781831 0.866025 0.930874 0.974928 0.997204 0.997204 0.974928 0.930874 0.866025 0.781831 0.680173 0.56332 0.433884 0.294755 
4 2.13388 1.47487 1.2301 1.14696 1.13341 1.15085 1.18091 1.214 1.24505 1.27177 1.29411 1.31432 1.33777 1.37504 1.44702 1.59846 1.9371 2.75989 5 
4 2.91166 2.24078 1.86475 1.66109 1.55575 1.50737 1.49288 1.49929 1.5196 1.55082 1.59324 1.65055 1.73093 1.84939 2.03282 2.32959 2.82676 3.66858 5 
4 3.27204 2.71192 2.32712 2.07704 1.92127 1.83015 1.78409 1.77084 1.78341 1.81883 1.87761 1.96386 2.08611 2.25888 2.50533 2.86038 3.37178 4.08769 5 
4 3.46466 3.00784 2.65491 2.39885 2.2223 2.10808 2.0427 2.01676 2.02456 2.06367 2.13468 2.24133 2.39089 2.59482 2.86932 3.23487 3.71232 4.31041 5 
4 3.57884 3.20001 2.88598 2.64136 2.4612 2.3374 2.26211 2.22918 2.23465 2.27683 2.35632 2.47607 2.64148 2.86033 3.14235 3.49754 3.93225 4.44164 5 
4 3.65077 3.32752 3.04782 2.81961 2.64398 2.51846 2.43941 2.40347 2.4083 2.45293 2.53792 2.66536 2.83879 3.06282 3.34231 3.68077 4.07754 4.52392 5 
4 3.69683 3.41165 3.15836 2.94551 2.77691 2.65333 2.57389 2.53727 2.54242 2.58893 2.6773 2.80888 2.98569 3.20999 3.48343 3.80579 4.17324 4.57651 5 
4 3.72502 3.46402 3.22869 3.02737 2.8651 2.74432 2.66583 2.62961 2.63545 2.68336 2.77374 2.9074 3.08531 3.30818 3.57573 3.88579 4.23318 4.60887 5 
4 3.73934 3.49088 3.2652 3.07044 2.91207 2.79332 2.7158 2.68018 2.6867 2.73558 2.82715 2.96188 3.14015 3.36183 3.62566 3.92856 4.26484 4.62581 5 
4 3.74159 3.49511 3.271 3.07734 2.91967 2.80136 2.72417 2.6889 2.69589 2.74537 2.83764 2.97305 3.15178 3.37348 3.63665 3.93802 4.27183 4.62955 5 
4 3.732 3.47713 3.24654 3.04846 2.88816 2.76854 2.69089 2.65563 2.66284 2.71262 2.80523 2.9411 3.12063 3.3438 3.60956 3.91509 4.25497 4.62055 5 
4 3.70938 3.435 3.18976 2.98202 2.81621 2.69398 2.61546 2.58014 2.58748 2.63727 2.72977 2.86568 3.04601 3.27165 3.54279 3.85789 4.21245 4.59768 5 
4 3.67062 3.36388 3.09561 2.87384 2.70088 2.57594 2.49706 2.46221 2.46989 2.51943 2.61109 2.74602 2.92621 3.15413 3.43214 3.76129 4.13927 4.55773 5 
4 3.60929 3.25438 2.95512 2.71701 2.53769 2.41204 2.33483 2.30193 2.31062 2.35965 2.44929 2.58126 2.75881 2.98661 3.27044 3.6159 4.02564 4.49398 5 
4 3.51224 3.08931 2.75359 2.50151 2.32099 2.19984 2.12846 2.10024 2.11115 2.15942 2.24529 2.37104 2.54124 2.76317 3.04715 3.40627 3.85343 4.39253 5 
4 3.35042 2.8371 2.4685 2.21456 2.04504 1.93797 1.87906 1.85952 1.87444 1.92169 2.0015 2.11646 2.27203 2.47771 2.74879 3.10862 3.5893 4.22271 5 
4 3.05239 2.4402 2.06882 1.84327 1.70671 1.62804 1.59035 1.58443 1.60547 1.65149 1.72264 1.82131 1.95277 2.1269 2.3617 2.69016 3.17244 3.90901 5 
4 2.41894 1.80254 1.52334 1.383 1.31054 1.27718 1.26991 1.28241 1.31158 1.35618 1.4163 1.4934 1.59085 1.71544 1.88095 2.11787 2.50128 3.2409 5 
0.818594 0.820862 0.827664 0.839002 0.854875 0.875283 0.900227 0.929705 0.963719 1.00227 1.04535 1.09297 1.14512 1.20181 1.26304 1.3288 1.39909 1.47392 1.55329 1.63719 
