0 0.108119 0.21497 0.319302 0.419889 0.515554 0.605174 0.687699 0.762162 0.827689 0.883512 0.928977 0.96355 0.986827 0.998533 0.998533 0.986827 0.96355 0.928977 0.883512 0.827689 0.762162 0.687699 0.605174 0.515554 0.419889 0.319302 0.21497 
4 2.09984 1.40806 1.13309 1.02343 0.988019 0.988982 1.00836 1.03658 1.06806 1.09929 1.12799 1.15269 1.17247 1.18688 1.19589 1.19991 1.19987 1.1973 1.19471 1.196 1.2076 1.2407 1.31652 1.48013 1.84033 2.69789 5 
4 2.88317 2.18438 1.78159 1.55277 1.42415 1.35442 1.32022 1.3078 1.30873 1.31765 1.33108 1.34682 1.36354 1.38067 1.39829 1.41713 1.43875 1.46572 1.50206 1.55404 1.63159 1.75099 1.94008 2.24815 2.76342 3.63195 5 
4 3.24849 2.66474 2.25615 1.98197 1.80144 1.68441 1.61039 1.56577 1.54151 1.53158 1.53196 1.54005 1.5543 1.57409 1.59954 1.63166 1.67237 1.72483 1.79383 1.88656 2.01376 2.19165 2.4447 2.80898 3.33327 4.06648 5 
4 3.44606 2.96997 2.59638 2.31757 2.11533 1.97149 1.87125 1.80347 1.76008 1.73533 1.72526 1.72722 1.73967 1.76194 1.79426 1.8377 1.89435 1.9675 2.06197 2.18468 2.34532 2.55721 2.83812 3.20982 3.69421 4.3007 5 
4 3.56584 3.17274 2.8419 2.5767 2.37092 2.21509 2.09978 2.01693 1.96013 1.92455 1.90667 1.90408 1.91535 1.9399 1.97798 2.03067 2.09996 2.18895 2.30198 2.44497 2.62568 2.85383 3.14079 3.49801 3.93307 4.44212 5 
4 3.64461 3.31331 3.02187 2.77651 2.57669 2.4183 2.29599 2.20448 2.13915 2.09625 2.07295 2.06724 2.07792 2.10451 2.14726 2.20717 2.28603 2.38648 2.51214 2.66765 2.85869 3.09171 3.37326 3.7084 4.09797 4.53471 5 
4 3.69933 3.4141 3.15584 2.9309 2.74116 2.58558 2.46157 2.36603 2.29591 2.24855 2.22184 2.21422 2.22477 2.25313 2.29956 2.36491 2.45066 2.55896 2.69258 2.85492 3.04981 3.28114 3.55219 3.8644 4.21571 4.59877 5 
4 3.73867 3.48799 3.25661 3.05021 2.87162 2.72144 2.59887 2.50235 2.43011 2.38042 2.35183 2.34326 2.35402 2.3839 2.43314 2.50242 2.59293 2.70627 2.84446 3.00977 3.20458 3.43094 3.69003 3.98134 4.30174 4.64465 5 
4 3.76741 3.54267 3.3325 3.14186 2.97383 2.82988 2.7103 2.61461 2.54196 2.4914 2.46204 2.45317 2.46438 2.49554 2.54687 2.61892 2.71255 2.82892 2.96935 3.13527 3.32792 3.54811 3.79572 4.06925 4.36527 4.67811 5 
