0 0.0697565 0.139173 0.207912 0.275637 0.34202 0.406737 0.469472 0.529919 0.587785 0.642788 0.694658 0.743145 0.788011 0.829038 0.866025 0.898794 0.927184 0.951057 0.970296 0.984808 0.994522 0.999391 0.999391 0.994522 0.984808 0.970296 0.951057 0.927184 0.898794 0.866025 0.829038 0.788011 0.743145 0.694658 0.642788 0.587785 0.529919 0.469472 0.406737 0.34202 0.275637 0.207912 0.139173 
4 2.06229 1.33372 1.02339 0.880523 0.814679 0.788595 0.784843 0.794315 0.811788 0.834026 0.858898 0.884923 0.911034 0.93643 0.960501 0.982772 1.00287 1.02052 1.03548 1.04761 1.05679 1.06298 1.06616 1.06637 1.06372 1.05836 1.05052 1.04048 1.02864 1.01553 1.00182 0.988404 0.976527 0.967911 0.965078 0.971888 0.99462 1.04427 1.14197 1.33294 1.72703 2.629 5 
4 2.84578 2.11016 1.67162 1.40864 1.24789 1.14849 1.08741 1.05118 1.03155 1.0232 1.02259 1.02726 1.03545 1.04586 1.05752 1.06969 1.08181 1.09347 1.10433 1.11419 1.1229 1.13041 1.13671 1.14191 1.14615 1.14971 1.15293 1.15631 1.16048 1.16631 1.17493 1.18786 1.2072 1.23588 1.27818 1.34047 1.43274 1.57132 1.78415 2.1209 2.67065 3.5811 5 
4 3.2108 2.58976 2.14463 1.83496 1.62028 1.47068 1.36584 1.29225 1.24088 1.20557 1.18202 1.16717 1.15879 1.15524 1.15527 1.15794 1.16254 1.16854 1.17555 1.18329 1.1916 1.20042 1.20976 1.21975 1.23061 1.24269 1.25646 1.27256 1.29184 1.31542 1.34478 1.38189 1.42942 1.49107 1.57202 1.67971 1.8251 2.02457 2.30279 2.69612 3.25373 4.0248 5 
4 3.40786 2.8938 2.48266 2.16688 1.92834 1.74897 1.61399 1.5122 1.43536 1.37749 1.33415 1.3021 1.27889 1.26269 1.25209 1.24603 1.24369 1.24447 1.24792 1.25373 1.26172 1.27182 1.28406 1.2986 1.31571 1.3358 1.35942 1.38734 1.42053 1.4603 1.50833 1.56685 1.63879 1.72811 1.84013 1.98215 2.16415 2.39972 2.70682 3.10743 3.62356 4.26446 5 
4 3.52709 3.09534 2.72596 2.42232 2.17817 1.98398 1.8302 1.70858 1.61244 1.53653 1.4768 1.43009 1.394 1.36664 1.34657 1.33266 1.32406 1.32012 1.32035 1.32444 1.33218 1.34352 1.3585 1.37729 1.4002 1.42768 1.46034 1.49899 1.54472 1.59888 1.66325 1.74011 1.83238 1.94389 2.07956 2.24576 2.45062 2.70415 3.01796 3.40367 3.86889 4.40958 5 
4 3.60549 3.23503 2.90424 2.6192 2.3792 2.17992 2.01577 1.88118 1.77115 1.68144 1.60859 1.54979 1.50281 1.46586 1.43754 1.41673 1.40259 1.39445 1.39184 1.39442 1.40201 1.41454 1.43206 1.45477 1.48298 1.51716 1.55795 1.6062 1.66297 1.72964 1.80793 1.90003 2.00867 2.13725 2.29001 2.4721 2.68958 2.94927 3.25797 3.62095 4.0391 4.5051 5 
4 3.6602 3.33566 3.03763 2.77216 2.54082 2.34227 2.17356 2.03121 1.91171 1.81185 1.72886 1.66038 1.60443 1.55944 1.52408 1.49734 1.4784 1.46662 1.46154 1.46285 1.47036 1.48401 1.50387 1.53013 1.56311 1.60328 1.65128 1.70792 1.77424 1.85153 1.94142 2.04585 2.16725 2.30849 2.47298 2.66463 2.88772 3.14651 3.4446 3.78368 4.16186 4.57184 5 
4 3.70008 3.41049 3.13945 2.89222 2.67119 2.47654 2.30702 2.16064 2.03509 1.9281 1.83752 1.76149 1.69835 1.64675 1.60555 1.5738 1.55078 1.53589 1.52873 1.52898 1.53649 1.55119 1.57318 1.60262 1.63984 1.68529 1.73956 1.80342 1.87784 1.964 2.06331 2.17749 2.30854 2.4588 2.63087 2.82756 3.0517 3.30575 3.59126 3.90805 4.25325 4.62054 5 
4 3.73008 3.46755 3.21856 2.98748 2.77686 2.58764 2.4196 2.27174 2.1427 2.03092 1.93487 1.85311 1.78435 1.72746 1.68147 1.6456 1.61918 1.60171 1.59281 1.59222 1.59979 1.61548 1.63937 1.67163 1.71256 1.76258 1.82224 1.89224 1.97342 2.06681 2.17364 2.29533 2.43348 2.58988 2.76645 2.96508 3.18751 3.43496 3.70775 4.0048 4.32306 4.65726 5 
4 3.75321 3.51195 3.28094 3.06382 2.86299 2.67975 2.51446 2.3668 2.23607 2.12131 2.02147 1.93551 1.86245 1.80141 1.75161 1.71239 1.6832 1.66362 1.65333 1.65208 1.65978 1.67638 1.70196 1.73668 1.78083 1.83477 1.89899 1.97409 2.06082 2.16004 2.27275 2.40008 2.54327 2.70364 2.88249 3.08104 3.3002 3.5404 3.80124 4.08122 4.37746 4.6856 5 
4 3.77136 3.54704 3.33075 3.12551 2.93356 2.75627 2.59435 2.44793 2.31677 2.20034 2.09801 2.00908 1.93283 1.86862 1.81584 1.77397 1.74258 1.72132 1.70992 1.7082 1.71606 1.73349 1.76056 1.79742 1.84432 1.90157 1.9696 2.04892 2.14014 2.24396 2.36117 2.49264 2.63927 2.80198 2.9816 3.17879 3.39393 3.6269 3.87691 4.14233 4.42053 4.7079 5 
4 3.78581 3.5751 3.37088 3.17572 2.99161 2.81995 2.66161 2.51702 2.38625 2.26911 2.16528 2.07432 1.99579 1.92921 1.87416 1.83025 1.79714 1.77457 1.76233 1.76028 1.76835 1.78654 1.81491 1.8536 1.90282 1.96284 2.03401 2.11675 2.21155 2.31895 2.43954 2.57396 2.72282 2.8867 3.06607 3.26119 3.47204 3.69818 3.93861 4.19168 4.45505 4.72569 5 
4 3.79741 3.59773 3.40345 3.21677 3.03949 2.87298 2.71819 2.5757 2.44583 2.32863 2.22402 2.13178 2.05167 1.98339 1.92666 1.88121 1.8468 1.82325 1.81039 1.80814 1.81645 1.83532 1.86482 1.90506 1.95623 2.01853 2.09227 2.17775 2.27535 2.38548 2.50856 2.64499 2.79518 2.95942 3.1379 3.3306 3.53721 3.7571 3.98917 4.23183 4.48297 4.74001 5 
4 3.80679 3.61608 3.42998 3.25042 3.07903 2.91711 2.76565 2.62536 2.49668 2.37985 2.27497 2.18201 2.10087 2.03141 1.97348 1.9269 1.89154 1.86727 1.85399 1.85164 1.8602 1.87969 1.91016 1.95171 2.00449 2.06866 2.14446 2.23211 2.33188 2.44406 2.5689 2.70666 2.85752 3.02158 3.19881 3.38896 3.59158 3.80588 4.03073 4.26463 4.50567 4.75163 5 
