0 0.0455146 0.0909349 0.136167 0.181116 0.22569 0.269797 0.313344 0.356242 0.398401 0.439735 0.480157 0.519584 0.557934 0.595128 0.631088 0.66574 0.699012 0.730836 0.761145 0.789876 0.81697 0.842371 0.866025 0.887885 0.907905 0.926043 0.942261 0.956526 0.968809 0.979084 0.98733 0.993529 0.997669 0.999741 0.999741 0.997669 0.993529 0.98733 0.979084 0.968809 0.956526 0.942261 0.926043 0.907905 0.887885 0.866025 0.842371 0.81697 0.789876 0.761145 0.730836 0.699012 0.66574 0.631088 0.595128 0.557934 0.519584 0.480157 0.439735 0.398401 0.356242 0.313344 0.269797 0.22569 0.181116 0.136167 0.0909349 
4 2.04402 1.29714 0.968992 0.808837 0.726476 0.684763 0.666487 0.662709 0.668263 0.680193 0.696388 0.715477 0.736651 0.759012 0.782042 0.805539 0.829027 0.852099 0.87473 0.896828 0.918045 0.938134 0.957108 0.974991 0.991636 1.00686 1.0206 1.03288 1.04369 1.05295 1.06056 1.06648 1.07077 1.07346 1.07454 1.07398 1.07175 1.06786 1.06238 1.05537 1.0469 1.03701 1.02575 1.01317 0.999367 0.984449 0.968565 0.951878 0.93457 0.916849 0.89896 0.881205 0.863964 0.84773 0.833143 0.821051 0.812618 0.809501 0.814147 0.830317 0.864201 0.926785 1.03923 1.24701 1.66091 2.58849 5 
4 2.83315 2.08483 1.63398 1.35898 1.18674 1.07647 1.00525 0.959839 0.931863 0.916329 0.909729 0.90942 0.913991 0.922171 0.932803 0.945298 0.959173 0.973914 0.989174 1.00465 1.01998 1.03494 1.04947 1.06346 1.07671 1.08903 1.1004 1.11082 1.12021 1.12841 1.13535 1.14103 1.14552 1.14887 1.15103 1.15193 1.15155 1.14994 1.14719 1.14343 1.13874 1.13316 1.12676 1.11963 1.11192 1.10381 1.09556 1.08742 1.07969 1.07272 1.06694 1.06286 1.06115 1.06269 1.06863 1.08048 1.10033 1.13108 1.17702 1.24451 1.34348 1.49037 1.7133 2.06222 2.62698 3.5567 5 
4 3.20354 2.57517 2.12291 1.80626 1.58491 1.42905 1.31826 1.23941 1.18322 1.14359 1.11646 1.09865 1.08795 1.08267 1.08154 1.08379 1.08863 1.0953 1.10337 1.11249 1.12225 1.13229 1.14247 1.15263 1.16259 1.17217 1.18129 1.1899 1.19785 1.20501 1.21132 1.2168 1.22155 1.22555 1.22874 1.23105 1.23248 1.2331 1.23307 1.2325 1.23149 1.23011 1.22843 1.22659 1.2248 1.22331 1.22244 1.22256 1.22406 1.22741 1.23318 1.24208 1.25504 1.27321 1.29815 1.33187 1.37709 1.4375 1.51834 1.62715 1.77488 1.97797 2.26135 2.66162 3.22826 4.01106 5 
4 3.4057 2.8895 2.47624 2.1583 1.91768 1.73651 1.5997 1.49618 1.41781 1.35858 1.31402 1.28069 1.25629 1.23894 1.22713 1.21986 1.21618 1.21526 1.21659 1.21975 1.2242 1.22951 1.23549 1.24202 1.24888 1.25585 1.26281 1.26963 1.27618 1.28235 1.28809 1.29344 1.29844 1.30307 1.30725 1.31092 1.31411 1.31694 1.31954 1.32208 1.32464 1.3273 1.33017 1.33342 1.33731 1.34216 1.34836 1.35633 1.36657 1.37964 1.39622 1.41718 1.44362 1.47691 1.51883 1.5717 1.6386 1.72349 1.83174 1.97083 2.15085 2.38534 2.69251 3.09456 3.61355 4.259 5 
4 3.53005 3.10096 2.73417 2.43317 2.19141 1.99944 1.8477 1.728 1.63349 1.55889 1.5001 1.45379 1.41765 1.38969 1.3683 1.35237 1.34092 1.33305 1.32816 1.32573 1.32515 1.32598 1.32804 1.33116 1.33511 1.33961 1.34447 1.34957 1.3548 1.36006 1.3653 1.37053 1.37578 1.38101 1.38614 1.39114 1.39604 1.401 1.40617 1.41169 1.41766 1.42419 1.43139 1.43949 1.44878 1.45964 1.47251 1.48786 1.50625 1.52831 1.55481 1.58671 1.62523 1.67187 1.7285 1.79752 1.88206 1.98604 2.11439 2.27365 2.4722 2.72005 3.02888 3.41053 3.87256 4.41113 5 
4 3.61312 3.25025 2.9267 2.64865 2.41527 2.22227 2.06393 1.93466 1.82924 1.74338 1.67359 1.61682 1.57089 1.53384 1.50408 1.48052 1.46214 1.448 1.43741 1.42981 1.42457 1.42126 1.41969 1.41966 1.42087 1.42301 1.42588 1.42937 1.43337 1.4378 1.44258 1.44772 1.45321 1.45901 1.46505 1.47132 1.47789 1.4849 1.49252 1.50089 1.5101 1.52028 1.53159 1.54426 1.55864 1.57513 1.5942 1.61638 1.64224 1.67249 1.70792 1.74955 1.79863 1.85672 1.92569 2.00783 2.10607 2.22408 2.36612 2.53736 2.74421 2.99363 3.29246 3.64606 4.05529 4.51296 5 
4 3.67245 3.36 3.07369 2.8195 2.59891 2.41054 2.25121 2.1174 2.00538 1.91186 1.83398 1.7691 1.71524 1.67063 1.63379 1.60365 1.57921 1.55946 1.54372 1.53142 1.52195 1.51489 1.50999 1.50704 1.50569 1.50562 1.50664 1.50863 1.51152 1.5152 1.51957 1.52462 1.53033 1.53667 1.54359 1.55109 1.55926 1.56824 1.57818 1.58923 1.6015 1.61512 1.63026 1.64721 1.66632 1.68802 1.7128 1.74121 1.77384 1.8114 1.85474 1.90485 1.96296 2.03058 2.10957 2.20202 2.31043 2.43804 2.58848 2.76558 2.97383 3.21779 3.50116 3.82578 4.18966 4.58558 5 
4 3.71681 3.44366 3.18863 2.95685 2.75053 2.56978 2.41306 2.27834 2.16306 2.06481 1.98132 1.91038 1.85036 1.79969 1.757 1.72131 1.69162 1.66695 1.64665 1.63018 1.61694 1.60649 1.59858 1.59294 1.58923 1.58712 1.58643 1.58708 1.58895 1.59194 1.59594 1.6009 1.60683 1.61368 1.62145 1.63014 1.63983 1.65066 1.66278 1.67634 1.69146 1.70828 1.727 1.74791 1.77137 1.79784 1.82781 1.86183 1.90049 1.94448 1.99467 2.05204 2.11771 2.19308 2.27989 2.38009 2.49572 2.62933 2.78398 2.96254 3.16788 3.4027 3.66873 3.96607 4.29187 4.63979 5 
4 3.75111 3.50926 3.28042 3.06879 2.87669 2.70494 2.55301 2.41985 2.30376 2.20303 2.11597 2.04079 1.97619 1.92081 1.87342 1.83312 1.79898 1.77009 1.74583 1.72572 1.70915 1.69569 1.68505 1.67698 1.67112 1.66716 1.66494 1.66436 1.66532 1.66769 1.67134 1.67623 1.68236 1.68972 1.6983 1.70811 1.71923 1.7318 1.74596 1.76185 1.77961 1.79939 1.8214 1.84595 1.87339 1.90418 1.93881 1.97782 2.02177 2.07135 2.12736 2.19077 2.26265 2.34418 2.43688 2.54255 2.66294 2.79988 2.95565 3.13253 3.33231 3.55639 3.80522 4.07799 4.37186 4.68163 5 
