0 0.0697565 0.139173 0.207912 0.275637 0.34202 0.406737 0.469472 0.529919 0.587785 0.642788 0.694658 0.743145 0.788011 0.829038 0.866025 0.898794 0.927184 0.951057 0.970296 0.984808 0.994522 0.999391 0.999391 0.994522 0.984808 0.970296 0.951057 0.927184 0.898794 0.866025 0.829038 0.788011 0.743145 0.694658 0.642788 0.587785 0.529919 0.469472 0.406737 0.34202 0.275637 0.207912 0.139173 
4 2.06634 1.34161 1.03516 0.896099 0.833962 0.811478 0.811188 0.823912 0.844536 0.869733 0.897327 0.925973 0.954487 0.98193 1.0078 1.03172 1.05322 1.07192 1.08762 1.10026 1.10972 1.11589 1.11871 1.11827 1.11471 1.10821 1.09898 1.08728 1.0735 1.05819 1.04207 1.02606 1.0114 0.999823 0.993856 0.997372 1.01667 1.06277 1.15683 1.34412 1.7345 2.63273 5 
4 2.85373 2.12597 1.69512 1.4397 1.28629 1.194 1.13983 1.11007 1.09663 1.09425 1.09918 1.10895 1.1218 1.13637 1.15172 1.16712 1.18193 1.19567 1.20808 1.219 1.22823 1.23564 1.24123 1.24515 1.24762 1.24892 1.24935 1.2494 1.2497 1.25117 1.25501 1.26277 1.27658 1.29938 1.33542 1.39115 1.4766 1.60811 1.81371 2.14314 2.68552 3.58856 5 
4 3.22264 2.61328 2.17961 1.88124 1.67756 1.53847 1.44381 1.37999 1.33794 1.31144 1.29607 1.28883 1.28744 1.29011 1.29561 1.30305 1.31163 1.32079 1.33014 1.33945 1.34848 1.35712 1.36541 1.37354 1.38179 1.39049 1.40008 1.41119 1.4247 1.44181 1.46406 1.49349 1.53279 1.58566 1.65728 1.75519 1.89043 2.0794 2.34684 2.72923 3.27585 4.03593 5 
4 3.42339 2.92485 2.52897 2.228 2.00394 1.83857 1.7171 1.62821 1.56366 1.51742 1.48493 1.46295 1.44896 1.44096 1.43758 1.43781 1.44075 1.44573 1.45229 1.46013 1.46903 1.47889 1.48978 1.50189 1.51555 1.53116 1.54923 1.57053 1.5961 1.62733 1.666 1.71437 1.77543 1.85313 1.95284 2.08191 2.25047 2.47221 2.7651 3.15124 3.65278 4.27912 5 
4 3.5464 3.13373 2.78317 2.49791 2.27169 2.09483 1.95777 1.8521 1.77117 1.70967 1.66337 1.62911 1.60437 1.58714 1.57601 1.56989 1.56783 1.56907 1.57313 1.5797 1.58857 1.59963 1.61296 1.62877 1.64741 1.66932 1.69509 1.72556 1.76187 1.8055 1.85831 1.92262 2.0014 2.09852 2.21898 2.36917 2.55736 2.79379 3.09011 3.45796 3.9051 4.42769 5 
4 3.62838 3.28053 2.97203 2.7088 2.49005 2.31131 2.16699 2.05134 1.95935 1.88673 1.82979 1.78571 1.75216 1.72722 1.70951 1.69794 1.69154 1.68953 1.69143 1.69694 1.70586 1.71809 1.73368 1.75287 1.77601 1.80357 1.83619 1.87474 1.92037 1.97457 2.03918 2.11641 2.20903 2.32052 2.45525 2.61841 2.81614 3.0555 3.34346 3.68535 4.0821 4.52658 5 
4 3.68651 3.38802 3.11562 2.87524 2.66835 2.49343 2.34755 2.22702 2.1283 2.04808 1.98337 1.93178 1.89126 1.86009 1.83696 1.82084 1.81077 1.80601 1.80611 1.8108 1.81985 1.83318 1.85084 1.87306 1.9002 1.93274 1.97133 2.01683 2.07036 2.13334 2.20747 2.29481 2.39776 2.5193 2.663 2.83292 3.03336 3.26875 3.54294 3.85774 4.21135 4.59658 5 
4 3.72966 3.46936 3.22717 3.00816 2.81463 2.6466 2.50278 2.38096 2.27878 2.19384 2.1238 2.06676 2.02098 1.98493 1.95747 1.93764 1.92456 1.91757 1.91623 1.92029 1.92955 1.94391 1.96343 1.98833 2.01898 2.05584 2.09954 2.1509 2.21097 2.28103 2.36261 2.45752 2.56784 2.69593 2.84454 3.01675 3.21548 3.44328 3.70189 3.99133 4.30891 4.64838 5 
4 3.76278 3.53261 3.3155 3.11562 2.93543 2.77566 2.63603 2.51532 2.41207 2.32465 2.25128 2.1905 2.14091 2.1012 2.07038 2.04764 2.0322 2.02344 2.02099 2.02462 2.03415 2.04947 2.07064 2.09788 2.13155 2.1721 2.22008 2.27627 2.34161 2.41724 2.50446 2.60478 2.71999 2.85195 3.00258 3.17408 3.3684 3.5869 3.83002 4.09684 4.38455 4.688 5 
