0 0.0848059 0.169001 0.251978 0.33314 0.411901 0.487695 0.559975 0.62822 0.691939 0.750672 0.803997 0.851529 0.892926 0.927889 0.956167 0.977555 0.9919 0.999099 0.999099 0.9919 0.977555 0.956167 0.927889 0.892926 0.851529 0.803997 0.750672 0.691939 0.62822 0.559975 0.487695 0.411901 0.33314 0.251978 0.169001 
4 2.07964 1.36833 1.07465 0.947728 0.896918 0.884658 0.89343 0.913895 0.940577 0.970328 1.00084 1.03034 1.05778 1.0825 1.10382 1.1212 1.13439 1.14334 1.14808 1.14867 1.14532 1.13843 1.1287 1.11705 1.10472 1.09346 1.08583 1.08576 1.09964 1.13856 1.22373 1.40033 1.77774 2.65909 5 
4 2.86574 2.14983 1.73057 1.48622 1.34336 1.26068 1.2151 1.19321 1.18642 1.18936 1.19846 1.2111 1.22556 1.24061 1.25529 1.26889 1.28113 1.29192 1.30128 1.30935 1.31651 1.32351 1.33146 1.3419 1.35687 1.37929 1.41338 1.46558 1.54597 1.67091 1.86835 2.18793 2.71842 3.60674 5 
4 3.23334 2.6347 2.21168 1.92335 1.72931 1.5995 1.51339 1.45745 1.42245 1.40224 1.39255 1.39014 1.3928 1.39904 1.40769 1.41796 1.42945 1.44204 1.45575 1.4708 1.48777 1.50763 1.53183 1.56228 1.6016 1.65337 1.72273 1.81714 1.94768 2.13077 2.39097 2.7647 3.30115 4.04934 5 
4 3.43322 2.94418 2.55776 2.26618 2.05122 1.89463 1.7815 1.70067 1.64375 1.60478 1.57935 1.56402 1.55645 1.555 1.55842 1.56583 1.57677 1.59107 1.60879 1.63023 1.65608 1.68748 1.72604 1.77388 1.83385 1.90978 2.00693 2.13258 2.29683 2.51339 2.80016 3.17903 3.67223 4.28921 5 
4 3.55509 3.15107 2.8091 2.53244 2.31471 2.14623 2.01738 1.92 1.84724 1.7939 1.75593 1.73005 1.71398 1.7061 1.70516 1.71021 1.72077 1.73668 1.75802 1.78516 1.81884 1.86026 1.91107 1.97342 2.05011 2.14484 2.26251 2.40945 2.59379 2.82575 3.11706 3.47916 3.91979 4.43522 5 
4 3.63603 3.29591 2.99516 2.73975 2.52888 2.35816 2.22194 2.11474 2.03138 1.9677 1.92025 1.88616 1.86336 1.85033 1.84586 1.84905 1.85941 1.87682 1.90139 1.9335 1.9739 2.02375 2.08466 2.15866 2.24832 2.35691 2.48868 2.64882 2.84329 3.079 3.36304 3.70062 4.09262 4.53195 5 
4 3.69317 3.40138 3.13585 2.9025 2.70289 2.53559 2.39764 2.28561 2.19586 2.12526 2.07109 2.03093 2.00302 1.98604 1.97887 1.98066 1.991 2.00979 2.03717 2.07352 2.11953 2.17628 2.24524 2.32824 2.42753 2.5458 2.68648 2.85364 3.05148 3.2842 3.55561 3.86751 4.21803 4.59998 5 
4 3.73527 3.48065 3.24435 3.03155 2.84463 2.68372 2.54754 2.43418 2.3412 2.26643 2.20781 2.16344 2.13187 2.11199 2.10284 2.10368 2.11415 2.13421 2.16401 2.20388 2.25445 2.31668 2.39184 2.48152 2.5876 2.71225 2.85799 3.02777 3.22457 3.4507 3.70779 3.99579 4.31191 4.64989 5 
4 3.7672 3.54161 3.32934 3.13474 2.96037 2.8071 2.67469 2.56226 2.46832 2.39145 2.33022 2.28313 2.24909 2.22723 2.21673 2.21699 2.22774 2.24897 2.28081 2.32354 2.37773 2.44419 2.524 2.61842 2.72896 2.85737 3.00547 3.1751 3.36827 3.58614 3.82906 4.09594 4.38388 4.68764 5 
