0 0.0407886 0.0815093 0.122094 0.162476 0.202588 0.242362 0.281733 0.320634 0.359003 0.396773 0.433884 0.470272 0.505877 0.540641 0.574504 0.607412 0.639308 0.670141 0.699858 0.72841 0.75575 0.781831 0.806612 0.83005 0.852107 0.872745 0.891931 0.909632 0.925819 0.940465 0.953546 0.96504 0.974928 0.983193 0.989821 0.994803 0.998128 0.999792 0.999792 0.998128 0.994803 0.989821 0.983193 0.974928 0.96504 0.953546 0.940465 0.925819 0.909632 0.891931 0.872745 0.852107 0.83005 0.806612 0.781831 0.75575 0.72841 0.699858 0.670141 0.639308 0.607412 0.574504 0.540641 0.505877 0.470272 0.433884 0.396773 0.359003 0.320634 0.281733 0.242362 0.202588 0.162476 0.122094 0.0815093 
4 2.03903 1.28804 0.955778 0.791596 0.705214 0.659569 0.637438 0.629903 0.631914 0.640408 0.653413 0.669593 0.688008 0.70797 0.728962 0.750587 0.772528 0.794532 0.816387 0.837918 0.858977 0.879436 0.899185 0.918127 0.936178 0.953264 0.969319 0.984285 0.99811 1.01075 1.02216 1.03231 1.04117 1.04872 1.05493 1.0598 1.0633 1.06545 1.06624 1.06567 1.06375 1.06049 1.05592 1.05004 1.04288 1.03449 1.02491 1.01417 1.00233 0.989462 0.97562 0.960886 0.94535 0.929122 0.912328 0.895121 0.877673 0.860182 0.842887 0.82608 0.810141 0.795559 0.782972 0.773212 0.767405 0.767162 0.774909 0.794445 0.831977 0.898417 1.01491 1.2271 1.64602 2.57966 5 
4 2.82878 2.0766 1.62181 1.34303 1.16702 1.05303 0.978201 0.929197 0.897879 0.87906 0.869303 0.86624 0.868186 0.873905 0.882473 0.893179 0.905469 0.918901 0.933115 0.947817 0.962761 0.977742 0.992585 1.00714 1.02128 1.0349 1.04789 1.06018 1.0717 1.08237 1.09215 1.10099 1.10885 1.1157 1.12151 1.12626 1.12995 1.13258 1.13414 1.13464 1.1341 1.13254 1.12999 1.12646 1.122 1.11667 1.11052 1.10363 1.09608 1.08796 1.07939 1.07047 1.06136 1.05222 1.04326 1.03475 1.02697 1.02029 1.01512 1.01197 1.01151 1.01462 1.02245 1.03653 1.0589 1.09243 1.14129 1.21192 1.31439 1.46506 1.69192 2.04504 2.61453 3.55003 5 
4 3.19977 2.56787 2.11198 1.7918 1.56691 1.40746 1.29325 1.21088 1.15138 1.10867 1.07849 1.05785 1.04455 1.03694 1.03379 1.03413 1.03721 1.04243 1.04931 1.05743 1.06647 1.07616 1.08625 1.09656 1.10691 1.11716 1.12718 1.13687 1.14613 1.1549 1.16309 1.17066 1.17755 1.18372 1.18915 1.1938 1.19768 1.20078 1.2031 1.20466 1.20548 1.20558 1.205 1.20378 1.20197 1.19964 1.19686 1.19373 1.19036 1.18688 1.18344 1.18019 1.17734 1.1751 1.17375 1.17364 1.17517 1.17885 1.18526 1.19512 1.20931 1.22899 1.25571 1.29154 1.33918 1.40229 1.48597 1.5977 1.74863 1.95536 2.24254 2.64671 3.21775 4.0055 5 
4 3.40242 2.8829 2.46626 2.14505 1.90117 1.71654 1.57642 1.46969 1.38815 1.3258 1.27824 1.24223 1.21531 1.19562 1.1817 1.17243 1.1669 1.16439 1.16431 1.16618 1.16959 1.17421 1.17975 1.18597 1.19266 1.19966 1.20681 1.21399 1.22108 1.228 1.23466 1.24099 1.24695 1.25247 1.25754 1.26211 1.26618 1.26975 1.27282 1.27541 1.27755 1.27927 1.28063 1.28166 1.28244 1.28302 1.28352 1.28404 1.28472 1.28573 1.28724 1.28947 1.29265 1.29704 1.30299 1.31089 1.32125 1.33469 1.35194 1.37388 1.40157 1.43634 1.47998 1.53482 1.60396 1.69141 1.80246 1.94432 2.12715 2.36495 2.67586 3.08166 3.6047 4.25433 5 
4 3.52697 3.09492 2.72505 2.42083 2.17598 1.98091 1.82606 1.7032 1.60563 1.52808 1.46645 1.41754 1.37891 1.34859 1.32506 1.30708 1.29367 1.28402 1.27748 1.27349 1.2716 1.27142 1.27264 1.27497 1.27818 1.28207 1.28647 1.29123 1.29623 1.30137 1.30655 1.3117 1.31676 1.32167 1.32639 1.33089 1.33516 1.3392 1.343 1.3466 1.35002 1.35332 1.35655 1.35976 1.36304 1.36646 1.37013 1.37418 1.37876 1.38407 1.39032 1.39776 1.40667 1.41736 1.43022 1.44567 1.4643 1.48678 1.51396 1.54685 1.58664 1.63477 1.69307 1.76394 1.85052 1.95683 2.08787 2.24992 2.45108 2.70169 3.01385 3.39912 3.86499 4.40729 5 
4 3.61044 3.24466 2.9182 2.63721 2.40094 2.20497 2.04364 1.91134 1.80302 1.71438 1.64186 1.58256 1.53417 1.49479 1.46289 1.43722 1.41675 1.40063 1.38817 1.37878 1.37198 1.36733 1.36449 1.36316 1.36308 1.36403 1.36582 1.36828 1.3713 1.37473 1.3785 1.38252 1.38672 1.39104 1.39544 1.39988 1.40436 1.40885 1.41337 1.41795 1.42262 1.42744 1.43247 1.43778 1.44345 1.44959 1.45631 1.46375 1.47207 1.48147 1.49221 1.50457 1.51887 1.53546 1.55475 1.57723 1.60348 1.63421 1.67034 1.71294 1.76329 1.82287 1.8935 1.97743 2.07757 2.19761 2.34202 2.51602 2.72556 2.97747 3.27901 3.6358 4.04852 4.50965 5 
4 3.67 3.35492 3.06586 2.80891 2.58558 2.39436 2.23221 2.09553 1.98075 1.88455 1.80402 1.73667 1.68041 1.6335 1.59449 1.56215 1.53547 1.5136 1.49582 1.48154 1.47023 1.46148 1.45489 1.45016 1.44701 1.4452 1.44454 1.44484 1.44598 1.44781 1.45024 1.45319 1.45657 1.46033 1.46443 1.46883 1.4735 1.47845 1.48368 1.48921 1.49508 1.50135 1.5081 1.51541 1.52338 1.53211 1.54173 1.55239 1.56426 1.57755 1.59252 1.60948 1.62877 1.65081 1.67602 1.70492 1.73809 1.77627 1.82033 1.87137 1.9307 1.99981 2.08043 2.17462 2.28487 2.41433 2.56673 2.74625 2.95718 3.20368 3.48949 3.81674 4.18355 4.58257 5 
4 3.71452 3.43897 3.18139 2.94699 2.73809 2.55466 2.39531 2.25787 2.13994 2.03909 1.95303 1.87971 1.81733 1.76434 1.71942 1.68143 1.64938 1.62247 1.59998 1.58131 1.56595 1.55346 1.54345 1.53559 1.52961 1.52525 1.52231 1.52061 1.51999 1.52032 1.5215 1.52344 1.52606 1.5293 1.53312 1.53748 1.54236 1.54775 1.55366 1.56011 1.56713 1.5748 1.58319 1.5924 1.60253 1.61371 1.62607 1.63976 1.65497 1.67191 1.69084 1.71208 1.73599 1.76299 1.79357 1.82824 1.8676 1.91236 1.96335 2.02163 2.08843 2.16522 2.25363 2.35549 2.47291 2.60834 2.7647 2.94518 3.15285 3.39017 3.65864 3.95834 4.28655 4.63706 5 
4 3.74899 3.50492 3.27369 3.05961 2.86508 2.69085 2.53645 2.40072 2.2821 2.17889 2.08936 2.01187 1.94492 1.88718 1.83748 1.79478 1.7582 1.72693 1.70032 1.67778 1.6588 1.64295 1.62984 1.61914 1.61057 1.60388 1.59884 1.59529 1.59305 1.592 1.59202 1.59303 1.59494 1.5977 1.60126 1.6056 1.61068 1.6165 1.62307 1.6304 1.63854 1.64754 1.65749 1.66849 1.68066 1.69413 1.70904 1.72557 1.7439 1.76424 1.78685 1.81203 1.84015 1.87166 1.90703 1.94681 1.99161 2.04209 2.09905 2.16341 2.23633 2.31914 2.41335 2.52061 2.64265 2.78136 2.93884 3.11733 3.31896 3.54518 3.79632 4.07135 4.36736 4.67931 5 
