0 0.0310999 0.0621696 0.0931793 0.124099 0.154898 0.185548 0.216018 0.246279 0.276302 0.306057 0.335517 0.364652 0.393434 0.421835 0.449828 0.477387 0.504483 0.531091 0.557186 0.582741 0.607733 0.632136 0.655929 0.679086 0.701587 0.723409 0.744531 0.764933 0.784594 0.803497 0.821622 0.838953 0.855472 0.871163 0.886011 0.900003 0.913123 0.92536 0.936702 0.947138 0.956658 0.965252 0.972912 0.979631 0.985402 0.99022 0.99408 0.996978 0.998912 0.999879 0.999879 0.998912 0.996978 0.99408 0.99022 0.985402 0.979631 0.972912 0.965252 0.956658 0.947138 0.936702 0.92536 0.913123 0.900003 0.886011 0.871163 0.855472 0.838953 0.821622 0.803497 0.784594 0.764933 0.744531 0.723409 0.701587 0.679086 0.655929 0.632136 0.607733 0.582741 0.557186 0.531091 0.504483 0.477387 0.449828 0.421835 0.393434 0.364652 0.335517 0.306057 0.276302 0.246279 0.216018 0.185548 0.154898 0.124099 0.0931793 0.0621696 
4 2.03024 1.26979 0.928134 0.754702 0.659314 0.60493 0.574319 0.55858 0.552697 0.553626 0.559412 0.56874 0.580692 0.594606 0.60999 0.626468 0.643746 0.661593 0.679821 0.698277 0.716831 0.735377 0.75382 0.772081 0.79009 0.807784 0.82511 0.842017 0.858462 0.874405 0.88981 0.904644 0.918876 0.932481 0.945431 0.957703 0.969276 0.98013 0.990246 0.999609 1.0082 1.01601 1.02303 1.02925 1.03465 1.03924 1.043 1.04594 1.04804 1.04931 1.04975 1.04935 1.04811 1.04605 1.04316 1.03945 1.03493 1.02961 1.0235 1.01662 1.00898 1.0006 0.991492 0.981675 0.971172 0.960008 0.948213 0.935818 0.922858 0.909367 0.895383 0.880948 0.86611 0.850923 0.835456 0.819785 0.803997 0.788187 0.772458 0.756932 0.74176 0.72713 0.71328 0.7005 0.68914 0.679643 0.672593 0.668806 0.669431 0.676097 0.691174 0.718363 0.763856 0.838689 0.964103 1.1857 1.61478 2.56085 5 
4 2.82004 2.059 1.59548 1.30803 1.12354 1.00132 0.918477 0.861687 0.822846 0.796798 0.780122 0.770463 0.766157 0.765993 0.76907 0.774697 0.782339 0.791571 0.802055 0.813517 0.82573 0.838503 0.851677 0.865116 0.878703 0.892338 0.905931 0.919405 0.932692 0.94573 0.958466 0.970851 0.982842 0.994399 1.00549 1.01608 1.02613 1.03563 1.04455 1.05286 1.06055 1.0676 1.07399 1.07971 1.08476 1.08911 1.09278 1.09575 1.09802 1.09959 1.10046 1.10062 1.10009 1.09885 1.09692 1.09431 1.09102 1.08709 1.08252 1.07733 1.07155 1.0652 1.0583 1.05088 1.04297 1.0346 1.02582 1.01669 1.00724 0.997543 0.987658 0.977649 0.96759 0.957568 0.94769 0.938086 0.928908 0.920328 0.912536 0.905749 0.900227 0.896303 0.894406 0.895076 0.898986 0.90696 0.92007 0.939782 0.968176 1.00821 1.06409 1.1421 1.25215 1.4108 1.64641 2.00914 2.58905 3.53586 5 
4 3.19108 2.55069 2.08659 1.75827 1.52541 1.35823 1.23651 1.14681 1.0802 1.03062 0.993839 0.966867 0.94752 0.934182 0.925636 0.920942 0.919363 0.920314 0.923325 0.928014 0.934069 0.941226 0.949265 0.957998 0.967267 0.976932 0.986874 0.996989 1.00718 1.01738 1.0275 1.03749 1.04728 1.05683 1.0661 1.07503 1.0836 1.09177 1.09951 1.1068 1.1136 1.1199 1.12568 1.13092 1.13562 1.13975 1.14332 1.14633 1.14876 1.15062 1.15191 1.15263 1.15277 1.15236 1.15138 1.14986 1.1478 1.14523 1.14217 1.13865 1.13469 1.13034 1.12562 1.12056 1.1152 1.10959 1.10379 1.09785 1.09185 1.08587 1.08001 1.07434 1.06898 1.06402 1.05963 1.05595 1.05322 1.05166 1.05156 1.05324 1.05705 1.06343 1.07298 1.08643 1.10473 1.12905 1.16085 1.20205 1.25533 1.32446 1.41475 1.53363 1.69194 1.90621 2.20163 2.61503 3.19607 3.99414 5 
4 3.39405 2.86644 2.44201 2.11309 1.86161 1.66961 1.52235 1.40866 1.32034 1.25143 1.19756 1.15546 1.12271 1.09744 1.07824 1.06398 1.05378 1.04694 1.04288 1.04113 1.0413 1.04308 1.04618 1.05037 1.05547 1.06129 1.06769 1.07454 1.08173 1.08916 1.09673 1.10438 1.11203 1.11962 1.1271 1.13442 1.14153 1.1484 1.155 1.16127 1.16721 1.17278 1.17796 1.18274 1.18709 1.19101 1.19449 1.19752 1.20011 1.20225 1.20396 1.20521 1.20603 1.20642 1.20638 1.20593 1.20508 1.20386 1.20229 1.2004 1.19824 1.19584 1.19325 1.19051 1.18766 1.18476 1.18187 1.17906 1.17643 1.17408 1.17212 1.17068 1.16988 1.16986 1.17078 1.17286 1.17634 1.18154 1.1888 1.19853 1.2112 1.22735 1.24765 1.27299 1.3045 1.34363 1.39212 1.45218 1.52671 1.61976 1.7369 1.88557 2.07568 2.3207 2.63901 3.05324 3.58543 4.24461 5 
4 3.51899 3.07926 2.70205 2.39055 2.13847 1.93634 1.77464 1.6451 1.54101 1.45713 1.38937 1.33457 1.29025 1.25448 1.22574 1.20281 1.18472 1.17068 1.16003 1.15225 1.14688 1.14356 1.14197 1.14185 1.14295 1.14509 1.14809 1.1518 1.15609 1.16084 1.16595 1.17133 1.1769 1.18259 1.18834 1.19408 1.19978 1.20538 1.21085 1.21614 1.22123 1.22609 1.23069 1.23501 1.23903 1.24274 1.24613 1.2492 1.25194 1.25436 1.25646 1.25825 1.25973 1.2609 1.26179 1.26239 1.26273 1.26283 1.26272 1.26243 1.26203 1.26154 1.26103 1.26054 1.26014 1.25988 1.25984 1.26009 1.26074 1.2619 1.26372 1.26635 1.26994 1.27466 1.28072 1.28832 1.29776 1.30937 1.32358 1.34087 1.36181 1.38702 1.41724 1.45342 1.49679 1.54893 1.61179 1.68769 1.77956 1.89119 2.02773 2.19593 2.40405 2.66191 2.98107 3.37374 3.84762 4.39851 5 
4 3.60284 3.22976 2.89636 2.60853 2.36541 2.1627 1.99482 1.85611 1.74151 1.64672 1.56823 1.50316 1.44919 1.40442 1.36734 1.33671 1.31151 1.29091 1.27422 1.26086 1.25034 1.24226 1.23626 1.23205 1.22938 1.22802 1.22777 1.22848 1.23 1.23219 1.23493 1.23814 1.2417 1.24556 1.24963 1.25386 1.25818 1.26255 1.26692 1.27126 1.27553 1.2797 1.28373 1.28761 1.29131 1.29482 1.29813 1.30124 1.30413 1.30682 1.30931 1.31161 1.31372 1.31567 1.31745 1.31908 1.32058 1.32198 1.3233 1.32459 1.32589 1.32726 1.32877 1.33047 1.33244 1.33475 1.33747 1.34069 1.34452 1.34908 1.35454 1.36106 1.36884 1.37809 1.38902 1.40187 1.41695 1.43462 1.45533 1.47963 1.50814 1.54158 1.58076 1.62662 1.68041 1.7437 1.81847 1.90711 2.0124 2.1377 2.2873 2.46667 2.68235 2.9412 3.24974 3.61334 4.03311 4.50177 5 
4 3.6628 3.34075 3.04511 2.78167 2.55186 2.35422 2.1858 2.04299 1.92217 1.82003 1.73369 1.66068 1.59893 1.54668 1.5025 1.46517 1.43369 1.40722 1.38506 1.36659 1.35133 1.33883 1.32872 1.32069 1.31446 1.3098 1.30649 1.30436 1.30323 1.30298 1.30346 1.30458 1.30624 1.30833 1.3108 1.31356 1.31656 1.31975 1.32307 1.32649 1.32996 1.33346 1.33695 1.3404 1.3438 1.34712 1.35036 1.3535 1.35655 1.3595 1.36237 1.36517 1.3679 1.37059 1.37324 1.37587 1.37851 1.38117 1.38389 1.38671 1.38968 1.39286 1.39632 1.40014 1.40439 1.40917 1.41455 1.42063 1.42753 1.43537 1.44432 1.45456 1.46632 1.47982 1.49533 1.51312 1.53349 1.55681 1.58354 1.61425 1.64961 1.6904 1.73746 1.79178 1.85452 1.92713 2.01151 2.10992 2.22498 2.35961 2.51716 2.70166 2.91785 3.17041 3.46284 3.79663 4.16996 4.57565 5 
4 3.70773 3.42555 3.16168 2.92113 2.70605 2.51648 2.35111 2.20779 2.08406 1.97749 1.88579 1.80694 1.73916 1.6809 1.63082 1.5878 1.55088 1.51925 1.4922 1.46915 1.44956 1.43301 1.41911 1.40753 1.39798 1.39023 1.38403 1.37921 1.37559 1.37301 1.37136 1.37049 1.37032 1.37074 1.37167 1.37304 1.37478 1.37683 1.37914 1.38168 1.38439 1.38724 1.3902 1.39325 1.39636 1.3995 1.40267 1.40586 1.40906 1.41228 1.41553 1.41881 1.42214 1.42555 1.42904 1.43264 1.43638 1.44027 1.44435 1.44865 1.45324 1.45817 1.46352 1.46938 1.47583 1.48297 1.4909 1.49972 1.50955 1.52053 1.5328 1.54658 1.56209 1.57959 1.59937 1.62173 1.64699 1.67552 1.70777 1.7443 1.78577 1.833 1.88686 1.94836 2.01857 2.09882 2.19074 2.29634 2.41798 2.55823 2.71968 2.90513 3.1176 3.36004 3.63429 3.94001 4.27434 4.63098 5 
4 3.74259 3.49222 3.255 3.03507 2.83467 2.65455 2.49435 2.35294 2.22874 2.11999 2.02498 1.94209 1.86984 1.80689 1.75207 1.70434 1.66281 1.62672 1.5954 1.56826 1.5448 1.52457 1.50721 1.49236 1.47975 1.46911 1.46022 1.45288 1.4469 1.44214 1.43845 1.43571 1.4338 1.43263 1.4321 1.43214 1.43267 1.43364 1.435 1.43669 1.43867 1.44091 1.44337 1.44603 1.44886 1.45184 1.45496 1.4582 1.46156 1.46504 1.46865 1.47241 1.47632 1.48042 1.48473 1.48927 1.49406 1.49913 1.50453 1.51028 1.51644 1.52306 1.53024 1.53805 1.54659 1.55599 1.56634 1.57776 1.59038 1.60433 1.61977 1.63689 1.65593 1.67716 1.70088 1.72742 1.75714 1.79041 1.82766 1.86941 1.9163 1.9691 2.02872 2.09613 2.17239 2.25867 2.35632 2.46701 2.59271 2.7356 2.89779 3.08119 3.28756 3.51839 3.77442 4.05468 4.35623 4.6738 5 
