0 0.0514788 0.102821 0.153891 0.204552 0.254671 0.304115 0.352752 0.400454 0.447094 0.492548 0.536696 0.579421 0.620609 0.660152 0.697944 0.733885 0.76788 0.799839 0.829677 0.857315 0.882679 0.905702 0.926324 0.944489 0.96015 0.973264 0.983798 0.991723 0.997018 0.999668 0.999668 0.997018 0.991723 0.983798 0.973264 0.96015 0.944489 0.926324 0.905702 0.882679 0.857315 0.829677 0.799839 0.76788 0.733885 0.697944 0.660152 0.620609 0.579421 0.536696 0.492548 0.447094 0.400454 0.352752 0.304115 0.254671 0.204552 0.153891 0.102821 
4 2.04948 1.30828 0.985622 0.830824 0.753615 0.716901 0.703413 0.704106 0.71393 0.729739 0.749534 0.771865 0.795847 0.820635 0.845765 0.870732 0.895177 0.91888 0.94145 0.962897 0.982858 1.00135 1.0182 1.03328 1.0466 1.05797 1.06744 1.07489 1.08032 1.08372 1.08506 1.08439 1.08169 1.07706 1.07049 1.06211 1.05198 1.04017 1.02689 1.01214 0.996267 0.979334 0.961701 0.94367 0.925615 0.908144 0.891789 0.877565 0.866522 0.860402 0.861607 0.873971 0.90365 0.961698 1.06924 1.27165 1.67942 2.59948 5 
4 2.83824 2.09522 1.64946 1.37947 1.21205 1.1065 1.03984 0.99865 0.974752 0.962972 0.959762 0.962754 0.970195 0.980864 0.99371 1.00803 1.02328 1.0388 1.05449 1.06978 1.0846 1.0987 1.11183 1.12401 1.13494 1.14466 1.15304 1.16003 1.16561 1.16974 1.17243 1.17373 1.17363 1.17223 1.16963 1.16586 1.16116 1.15558 1.14939 1.14284 1.13609 1.12969 1.12391 1.11938 1.11684 1.11708 1.12138 1.13121 1.1487 1.17669 1.2195 1.28344 1.3785 1.52113 1.73943 2.08319 2.64203 3.5647 5 
4 3.20836 2.58493 2.13747 1.82551 1.6087 1.45723 1.35082 1.2759 1.22354 1.18765 1.16389 1.14921 1.14147 1.1389 1.14017 1.1445 1.15081 1.15876 1.16769 1.17723 1.18709 1.19694 1.20661 1.21586 1.22461 1.23267 1.24005 1.24657 1.25232 1.25718 1.26121 1.26444 1.26688 1.26868 1.26988 1.27067 1.27116 1.27165 1.27231 1.27356 1.27572 1.27927 1.2849 1.29318 1.30523 1.32214 1.34545 1.37732 1.42035 1.47822 1.55622 1.66177 1.80582 2.00496 2.28407 2.67955 3.24081 4.01744 5 
4 3.41032 2.89868 2.48991 2.1764 1.9401 1.76301 1.6303 1.53068 1.45599 1.40026 1.359 1.32896 1.30765 1.29304 1.28385 1.27872 1.27693 1.27763 1.28028 1.28438 1.28952 1.29539 1.30171 1.30827 1.31488 1.32146 1.32783 1.33403 1.33989 1.34551 1.35083 1.35591 1.36084 1.36566 1.37057 1.37567 1.38123 1.38746 1.39472 1.40337 1.41392 1.42693 1.44312 1.4634 1.48882 1.52087 1.56124 1.61234 1.67721 1.75976 1.86544 2.00157 2.17814 2.40898 2.71227 3.11001 3.62423 4.26434 5 
4 3.53427 3.10955 2.74706 2.45008 2.21241 2.02449 1.87667 1.76058 1.66959 1.59847 1.54306 1.50006 1.467 1.44197 1.42324 1.40977 1.40051 1.39457 1.39142 1.39046 1.39116 1.39336 1.39651 1.40056 1.40525 1.41037 1.41594 1.42173 1.42784 1.43415 1.44071 1.4476 1.45483 1.46259 1.47099 1.48019 1.49056 1.5022 1.51568 1.53131 1.54963 1.57142 1.59731 1.6284 1.66589 1.71125 1.76638 1.83379 1.9164 2.0182 2.1442 2.30085 2.49626 2.74069 3.04599 3.42382 3.88173 4.41575 5 
4 3.61719 3.25822 2.93867 2.66454 2.43509 2.2459 2.09125 1.96543 1.86347 1.7811 1.71467 1.66116 1.61846 1.58437 1.55748 1.53664 1.52067 1.50878 1.50039 1.49472 1.49146 1.49018 1.49048 1.49221 1.49509 1.49893 1.50373 1.50923 1.51554 1.52256 1.5303 1.53893 1.54835 1.55888 1.57057 1.58364 1.59844 1.6152 1.63436 1.65646 1.68193 1.71161 1.74632 1.78696 1.83499 1.89182 1.95928 2.03991 2.13646 2.25243 2.39227 2.56119 2.76531 3.01164 3.30723 3.65743 4.06308 4.51693 5 
4 3.67627 3.36751 3.0849 2.83443 2.61758 2.43277 2.27699 2.14654 2.03792 1.94785 1.87321 1.81173 1.76112 1.71962 1.68584 1.65859 1.63675 1.61966 1.60648 1.59669 1.58979 1.58538 1.58309 1.58269 1.58391 1.58663 1.59068 1.59599 1.60251 1.61022 1.61913 1.62934 1.6409 1.65397 1.66876 1.68543 1.70435 1.72579 1.75021 1.77811 1.81008 1.8468 1.88925 1.93828 1.99525 2.06166 2.13919 2.2301 2.33702 2.46286 2.61124 2.78621 2.99207 3.23339 3.51391 3.83548 4.19622 4.58893 5 
4 3.72034 3.45068 3.1991 2.97082 2.76802 2.59068 2.43739 2.30593 2.19399 2.09899 2.01889 1.95137 1.89468 1.84724 1.80776 1.77505 1.74832 1.72659 1.70932 1.69583 1.68569 1.67848 1.67384 1.67152 1.67128 1.67295 1.67639 1.68152 1.68827 1.69665 1.70667 1.71838 1.73192 1.74739 1.76504 1.78504 1.80774 1.83346 1.86262 1.89578 1.93344 1.97644 2.02551 2.08172 2.14618 2.22033 2.30577 2.40444 2.51859 2.65075 2.80361 2.9802 3.18337 3.41592 3.67957 3.97432 4.2974 4.64256 5 
4 3.75441 3.51578 3.29014 3.08183 2.89308 2.7246 2.57596 2.44597 2.33299 2.23562 2.15195 2.08022 2.019 1.96696 1.92283 1.88576 1.85481 1.82919 1.80835 1.79167 1.77866 1.76902 1.76228 1.75828 1.75674 1.75746 1.76038 1.76536 1.77235 1.78138 1.79241 1.80559 1.82093 1.83866 1.85893 1.88195 1.90811 1.93764 1.97107 2.00886 2.05156 2.09993 2.15472 2.21685 2.28745 2.36774 2.45915 2.56342 2.68229 2.81788 2.97228 3.14747 3.34533 3.56735 3.81418 4.08482 4.37647 4.68395 5 
