C h:0.0232558
C GRID SIZE:44
C N:42
0 0.869721 1.69783 2.44469 3.07459 3.55737 3.86993 3.99733 3.93346 3.68138 3.25316 2.66928 1.95767 1.1524 0.291981 -0.582405 -1.42892 -2.20707 -2.87961 -3.41437 -3.78576 -3.976 -3.976 -3.78576 -3.41437 -2.87961 -2.20707 -1.42892 -0.582405 0.291981 1.1524 1.95767 2.66928 3.25316 3.68138 3.93346 3.99733 3.86993 3.55737 3.07459 2.44469 1.69783 0.869721 -1.46935e-18 
0 0.699001 1.36458 1.9649 2.47126 2.85946 3.11093 3.21366 3.16276 2.96067 2.61709 2.14846 1.57722 0.930727 0.239917 -0.462142 -1.14185 -1.76667 -2.30671 -2.73612 -3.03434 -3.1871 -3.1871 -3.03434 -2.73612 -2.30671 -1.76667 -1.14185 -0.462142 0.239917 0.930727 1.57722 2.14846 2.61709 2.96067 3.16276 3.21366 3.11093 2.85946 2.47126 1.9649 1.36458 0.699001 0 
0 0.561977 1.0971 1.57981 1.98705 2.29937 2.50185 2.58486 2.54445 2.38259 2.10706 1.73107 1.27264 0.753729 0.199193 -0.364412 -0.910101 -1.41175 -1.84533 -2.1901 -2.42954 -2.5522 -2.5522 -2.42954 -2.1901 -1.84533 -1.41175 -0.910101 -0.364412 0.199193 0.753729 1.27264 1.73107 2.10706 2.38259 2.54445 2.58486 2.50185 2.29937 1.98705 1.57981 1.0971 0.561977 0 
0 0.452019 0.882469 1.27081 1.59853 1.84999 2.01322 2.08047 2.04857 1.9191 1.6983 1.39679 1.02902 0.612642 0.167612 -0.284743 -0.722751 -1.12543 -1.47349 -1.75025 -1.94247 -2.04094 -2.04094 -1.94247 -1.75025 -1.47349 -1.12543 -0.722751 -0.284743 0.167612 0.612642 1.02902 1.39679 1.6983 1.9191 2.04857 2.08047 2.01322 1.84999 1.59853 1.27081 0.882469 0.452019 0 
0 0.363803 0.710278 1.02293 1.28687 1.48955 1.62135 1.67603 1.65105 1.54767 1.37091 1.12928 0.834402 0.500438 0.143415 -0.219538 -0.571016 -0.894168 -1.1735 -1.39563 -1.54991 -1.62894 -1.62894 -1.54991 -1.39563 -1.1735 -0.894168 -0.571016 -0.219538 0.143415 0.500438 0.834402 1.12928 1.37091 1.54767 1.65105 1.67603 1.62135 1.48955 1.28687 1.02293 0.710278 0.363803 0 
0 0.293054 0.572185 0.824139 1.03696 1.20056 1.3072 1.35188 1.33255 1.25022 1.10891 0.915452 0.679184 0.411475 0.125196 -0.1659 -0.447836 -0.707078 -0.931186 -1.10941 -1.2332 -1.29661 -1.29661 -1.2332 -1.10941 -0.931186 -0.707078 -0.447836 -0.1659 0.125196 0.411475 0.679184 0.915452 1.10891 1.25022 1.33255 1.35188 1.3072 1.20056 1.03696 0.824139 0.572185 0.293054 0 
0 0.236338 0.461489 0.664802 0.836667 0.968979 1.05552 1.09227 1.07756 1.01222 0.899464 0.74478 0.555659 0.341231 0.111831 -0.121499 -0.347533 -0.555405 -0.735126 -0.87806 -0.977342 -1.02821 -1.02821 -0.977342 -0.87806 -0.735126 -0.555405 -0.347533 -0.121499 0.111831 0.341231 0.555659 0.74478 0.899464 1.01222 1.07756 1.09227 1.05552 0.968979 0.836667 0.664802 0.461489 0.236338 0 
0 0.190899 0.372807 0.537164 0.676245 0.783536 0.854038 0.88451 0.873622 0.822018 0.732283 0.608821 0.457643 0.286079 0.102425 -0.0844517 -0.265539 -0.432112 -0.576148 -0.690715 -0.7703 -0.811073 -0.811073 -0.7703 -0.690715 -0.576148 -0.432112 -0.265539 -0.0844517 0.102425 0.286079 0.457643 0.608821 0.732283 0.822018 0.873622 0.88451 0.854038 0.783536 0.676245 0.537164 0.372807 0.190899 0 
0 0.154523 0.301818 0.435004 0.54787 0.635177 0.692905 0.718446 0.710723 0.67025 0.599098 0.500799 0.380176 0.243112 0.0962666 -0.053242 -0.198179 -0.331538 -0.44688 -0.538636 -0.602382 -0.635043 -0.635043 -0.602382 -0.538636 -0.44688 -0.331538 -0.198179 -0.053242 0.0962666 0.243112 0.380176 0.500799 0.599098 0.67025 0.710723 0.718446 0.692905 0.635177 0.54787 0.435004 0.301818 0.154523 0 
0 0.125432 0.245053 0.353326 0.445258 0.516634 0.564219 0.58591 0.580837 0.549407 0.493277 0.415278 0.319281 0.210003 0.092791 -0.0266427 -0.14249 -0.249129 -0.341387 -0.414796 -0.465802 -0.491938 -0.491938 -0.465802 -0.414796 -0.341387 -0.249129 -0.14249 -0.0266427 0.092791 0.210003 0.319281 0.415278 0.493277 0.549407 0.580837 0.58591 0.564219 0.516634 0.445258 0.353326 0.245053 0.125432 0 
0 0.1022 0.199724 0.28812 0.363367 0.422074 0.461633 0.48035 0.47752 0.453461 0.409498 0.347901 0.27177 0.184891 0.0915529 -0.00366037 -0.0960882 -0.181217 -0.254897 -0.31354 -0.354295 -0.37518 -0.37518 -0.354295 -0.31354 -0.254897 -0.181217 -0.0960882 -0.00366037 0.0915529 0.184891 0.27177 0.347901 0.409498 0.453461 0.47752 0.48035 0.461633 0.422074 0.363367 0.28812 0.199724 0.1022 0 
0 0.0836813 0.163599 0.236166 0.298149 0.346813 0.380057 0.396511 0.395601 0.377577 0.343495 0.295171 0.235091 0.166288 0.0922029 0.0165117 -0.057046 -0.124849 -0.183566 -0.23032 -0.262821 -0.279479 -0.279479 -0.262821 -0.23032 -0.183566 -0.124849 -0.057046 0.0165117 0.0922029 0.166288 0.235091 0.295171 0.343495 0.377577 0.395601 0.396511 0.380057 0.346813 0.298149 0.236166 0.163599 0.0836813 0 
0 0.0689565 0.13488 0.194883 0.246356 0.287095 0.315403 0.330172 0.330933 0.317877 0.291846 0.254291 0.207202 0.153009 0.0944689 0.0345305 -0.0238078 -0.0776412 -0.124299 -0.16147 -0.18732 -0.200571 -0.200571 -0.18732 -0.16147 -0.124299 -0.0776412 -0.0238078 0.0345305 0.0944689 0.153009 0.207202 0.254291 0.291846 0.317877 0.330933 0.330172 0.315403 0.287095 0.246356 0.194883 0.13488 0.0689565 0 
0 0.0572883 0.112131 0.162197 0.205383 0.239906 0.264397 0.277953 0.280191 0.271254 0.251811 0.22302 0.18647 0.144108 0.098142 0.0509335 0.00488631 -0.0376707 -0.0745958 -0.104037 -0.124521 -0.135025 -0.135025 -0.124521 -0.104037 -0.0745958 -0.0376707 0.00488631 0.0509335 0.098142 0.144108 0.18647 0.22302 0.251811 0.271254 0.280191 0.277953 0.264397 0.239906 0.205383 0.162197 0.112131 0.0572883 0 
0 0.0480854 0.0941953 0.136447 0.173139 0.202831 0.22441 0.237143 0.24071 0.23522 0.221198 0.199567 0.171595 0.138839 0.103064 0.0661624 0.0300589 -0.00338091 -0.0324407 -0.0556361 -0.0717866 -0.0800719 -0.0800719 -0.0717866 -0.0556361 -0.0324407 -0.00338091 0.0300589 0.0661624 0.103064 0.138839 0.171595 0.199567 0.221198 0.23522 0.24071 0.237143 0.22441 0.202831 0.173139 0.136447 0.0941953 0.0480854 0 
0 0.0408735 0.0801483 0.1163 0.147951 0.173932 0.193338 0.20557 0.210359 0.207782 0.198253 0.182502 0.16154 0.136608 0.109119 0.0805834 0.0525427 0.0264898 0.00379915 -0.0143408 -0.0269842 -0.0334743 -0.0334743 -0.0269842 -0.0143408 0.00379915 0.0264898 0.0525427 0.0805834 0.109119 0.136608 0.16154 0.182502 0.198253 0.207782 0.210359 0.20557 0.193338 0.173932 0.147951 0.1163 0.0801483 0.0408735 0 
0 0.0352728 0.0692485 0.10069 0.128478 0.15166 0.169497 0.181496 0.187431 0.18735 0.181577 0.170687 0.155483 0.136953 0.116224 0.0945019 0.0730185 0.0529673 0.0354473 0.0214096 0.0116109 0.00657675 0.00657675 0.0116109 0.0214096 0.0354473 0.0529673 0.0730185 0.0945019 0.116224 0.136953 0.155483 0.170687 0.181577 0.18735 0.187431 0.181496 0.169497 0.15166 0.128478 0.10069 0.0692485 0.0352728 0 
0 0.0309792 0.0609024 0.0887622 0.113645 0.134773 0.151539 0.163534 0.170563 0.172654 0.170055 0.163216 0.152774 0.139512 0.124325 0.108176 0.0920462 0.0768885 0.0635807 0.0528823 0.0453982 0.0415484 0.0415484 0.0453982 0.0528823 0.0635807 0.0768885 0.0920462 0.108176 0.124325 0.139512 0.152774 0.163216 0.170055 0.172654 0.170563 0.163534 0.151539 0.134773 0.113645 0.0887622 0.0609024 0.0309792 0 
0 0.0277496 0.0546358 0.0798341 0.102596 0.122281 0.138389 0.150575 0.15867 0.162684 0.162802 0.159376 0.152904 0.144006 0.133392 0.121826 0.110089 0.0989401 0.0890785 0.0811099 0.0755166 0.0726341 0.0726341 0.0755166 0.0811099 0.0890785 0.0989401 0.110089 0.121826 0.133392 0.144006 0.152904 0.159376 0.162802 0.162684 0.15867 0.150575 0.138389 0.122281 0.102596 0.0798341 0.0546358 0.0277496 0 
0 0.0253898 0.0500697 0.0733609 0.0946458 0.113395 0.129189 0.141737 0.150889 0.156637 0.159118 0.158601 0.155474 0.150225 0.143413 0.135643 0.127534 0.119689 0.112662 0.106937 0.102897 0.100808 0.100808 0.102897 0.106937 0.112662 0.119689 0.127534 0.135643 0.143413 0.150225 0.155474 0.158601 0.159118 0.156637 0.150889 0.141737 0.129189 0.113395 0.0946458 0.0733609 0.0500697 0.0253898 0 
0 0.0237453 0.0469025 0.0689087 0.0892503 0.107484 0.123258 0.13632 0.146535 0.15388 0.158452 0.160452 0.16018 0.158015 0.154395 0.149797 0.144708 0.139605 0.134929 0.13106 0.128304 0.126871 0.126871 0.128304 0.13106 0.134929 0.139605 0.144708 0.149797 0.154395 0.158015 0.16018 0.160452 0.158452 0.15388 0.146535 0.13632 0.123258 0.107484 0.0892503 0.0689087 0.0469025 0.0237453 0 
