C h:0.0149254
C GRID SIZE:68
C N:66
0 0.560819 1.11056 1.63836 2.1338 2.58708 2.98925 3.33238 3.60967 3.81565 3.94625 3.9989 3.97255 3.86772 3.68648 3.43242 3.11055 2.72723 2.29004 1.8076 1.28946 0.74584 0.187489 -0.374566 -0.929221 -1.46552 -1.97287 -2.44124 -2.86139 -3.22501 -3.52492 -3.75519 -3.91129 -3.99011 -3.99011 -3.91129 -3.75519 -3.52492 -3.22501 -2.86139 -2.44124 -1.97287 -1.46552 -0.929221 -0.374566 0.187489 0.74584 1.28946 1.8076 2.29004 2.72723 3.11055 3.43242 3.68648 3.86772 3.97255 3.9989 3.94625 3.81565 3.60967 3.33238 2.98925 2.58708 2.1338 1.63836 1.11056 0.560819 -1.46935e-18 
0 0.487418 0.96521 1.42394 1.85455 2.24854 2.59812 2.8964 3.13749 3.31661 3.43025 3.47616 3.45343 3.36251 3.20521 2.98464 2.70514 2.37226 1.99257 1.57356 1.12353 0.651353 0.166372 -0.321835 -0.803621 -1.26947 -1.71017 -2.11702 -2.48198 -2.79784 -3.05836 -3.25839 -3.39399 -3.46246 -3.46246 -3.39399 -3.25839 -3.05836 -2.79784 -2.48198 -2.11702 -1.71017 -1.26947 -0.803621 -0.321835 0.166372 0.651353 1.12353 1.57356 1.99257 2.37226 2.70514 2.98464 3.20521 3.36251 3.45343 3.47616 3.43025 3.31661 3.13749 2.8964 2.59812 2.24854 1.85455 1.42394 0.96521 0.487418 0 
0 0.423673 0.838984 1.23773 1.61205 1.95455 2.25847 2.51781 2.72746 2.88329 2.98221 3.02228 3.00272 2.92391 2.78743 2.59596 2.35331 2.06426 1.73454 1.37065 0.979806 0.569716 0.14849 -0.275546 -0.694014 -1.09864 -1.48144 -1.83483 -2.15184 -2.4262 -2.65249 -2.82625 -2.94403 -3.0035 -3.0035 -2.94403 -2.82625 -2.65249 -2.4262 -2.15184 -1.83483 -1.48144 -1.09864 -0.694014 -0.275546 0.14849 0.569716 0.979806 1.37065 1.73454 2.06426 2.35331 2.59596 2.78743 2.92391 3.00272 3.02228 2.98221 2.88329 2.72746 2.51781 2.25847 1.95455 1.61205 1.23773 0.838984 0.423673 0 
0 0.368319 0.729373 1.07604 1.40148 1.69927 1.96354 2.18908 2.37145 2.50704 2.5932 2.62823 2.61144 2.54318 2.4248 2.25865 2.04802 1.79707 1.51078 1.1948 0.85539 0.499251 0.133429 -0.234845 -0.598291 -0.949724 -1.2822 -1.58914 -1.86448 -2.10279 -2.29934 -2.45026 -2.55256 -2.60422 -2.60422 -2.55256 -2.45026 -2.29934 -2.10279 -1.86448 -1.58914 -1.2822 -0.949724 -0.598291 -0.234845 0.133429 0.499251 0.85539 1.1948 1.51078 1.79707 2.04802 2.25865 2.4248 2.54318 2.61144 2.62823 2.5932 2.50704 2.37145 2.18908 1.96354 1.69927 1.40148 1.07604 0.729373 0.368319 0 
0 0.320256 0.634198 0.935639 1.21864 1.47761 1.70747 1.90367 2.06236 2.18041 2.2555 2.28617 2.27181 2.21273 2.1101 1.96596 1.78317 1.56535 1.31681 1.04247 0.747754 0.438503 0.120827 -0.198989 -0.514621 -0.819828 -1.10858 -1.37515 -1.61429 -1.82126 -1.99197 -2.12305 -2.2119 -2.25677 -2.25677 -2.2119 -2.12305 -1.99197 -1.82126 -1.61429 -1.37515 -1.10858 -0.819828 -0.514621 -0.198989 0.120827 0.438503 0.747754 1.04247 1.31681 1.56535 1.78317 1.96596 2.1101 2.21273 2.27181 2.28617 2.2555 2.18041 2.06236 1.90367 1.70747 1.47761 1.21864 0.935639 0.634198 0.320256 0 
0 0.278526 0.551566 0.813744 1.0599 1.28518 1.48516 1.65589 1.79403 1.89687 1.96237 1.98928 1.97706 1.92597 1.83705 1.71205 1.55347 1.36444 1.14871 0.910565 0.654707 0.386205 0.110374 -0.16733 -0.44141 -0.706447 -0.957195 -1.1887 -1.39637 -1.57612 -1.72437 -1.83821 -1.91537 -1.95434 -1.95434 -1.91537 -1.83821 -1.72437 -1.57612 -1.39637 -1.1887 -0.957195 -0.706447 -0.44141 -0.16733 0.110374 0.386205 0.654707 0.910565 1.14871 1.36444 1.55347 1.71205 1.83705 1.92597 1.97706 1.98928 1.96237 1.89687 1.79403 1.65589 1.48516 1.28518 1.0599 0.813744 0.551566 0.278526 0 
0 0.2423 0.479833 0.707928 0.922099 1.11813 1.29218 1.44082 1.56114 1.65077 1.70798 1.73163 1.7213 1.67718 1.60019 1.49185 1.35431 1.19032 1.00312 0.796432 0.574346 0.341262 0.101798 -0.139305 -0.377274 -0.6074 -0.825126 -1.02615 -1.20648 -1.36256 -1.4913 -1.59015 -1.65716 -1.691 -1.691 -1.65716 -1.59015 -1.4913 -1.36256 -1.20648 -1.02615 -0.825126 -0.6074 -0.377274 -0.139305 0.101798 0.341262 0.574346 0.796432 1.00312 1.19032 1.35431 1.49185 1.60019 1.67718 1.7213 1.73163 1.70798 1.65077 1.56114 1.44082 1.29218 1.11813 0.922099 0.707928 0.479833 0.2423 0 
0 0.210856 0.41757 0.616082 0.802495 0.973149 1.1247 1.25417 1.35903 1.43722 1.48724 1.5081 1.49942 1.46139 1.39478 1.30093 1.1817 1.03948 0.877087 0.697747 0.505017 0.30272 0.0948667 -0.114425 -0.321009 -0.520793 -0.70982 -0.884348 -1.04092 -1.17644 -1.28822 -1.37405 -1.43223 -1.46162 -1.46162 -1.43223 -1.37405 -1.28822 -1.17644 -1.04092 -0.884348 -0.70982 -0.520793 -0.321009 -0.114425 0.0948667 0.30272 0.505017 0.697747 0.877087 1.03948 1.1817 1.30093 1.39478 1.46139 1.49942 1.5081 1.48724 1.43722 1.35903 1.25417 1.1247 0.973149 0.802495 0.616082 0.41757 0.210856 0 
0 0.183567 0.363534 0.536375 0.698702 0.847334 0.979364 1.09221 1.18366 1.25195 1.29574 1.3142 1.30699 1.27426 1.2167 1.13546 1.03217 0.908879 0.768055 0.612494 0.445287 0.269754 0.0893781 -0.0922623 -0.271566 -0.444978 -0.609061 -0.760564 -0.896486 -1.01413 -1.11118 -1.18569 -1.2362 -1.26171 -1.26171 -1.2362 -1.18569 -1.11118 -1.01413 -0.896486 -0.760564 -0.609061 -0.444978 -0.271566 -0.0922623 0.0893781 0.269754 0.445287 0.612494 0.768055 0.908879 1.03217 1.13546 1.2167 1.27426 1.30699 1.3142 1.29574 1.25195 1.18366 1.09221 0.979364 0.847334 0.698702 0.536375 0.363534 0.183567 0 
0 0.159889 0.31665 0.467218 0.608648 0.738178 0.853278 0.951706 1.03155 1.09125 1.12967 1.14606 1.14015 1.11206 1.06238 0.992123 0.902689 0.795873 0.673808 0.538925 0.39391 0.241646 0.0851583 -0.0724445 -0.228034 -0.378522 -0.520924 -0.652414 -0.770386 -0.8725 -0.956731 -1.02141 -1.06526 -1.0874 -1.0874 -1.06526 -1.02141 -0.956731 -0.8725 -0.770386 -0.652414 -0.520924 -0.378522 -0.228034 -0.0724445 0.0851583 0.241646 0.39391 0.538925 0.673808 0.795873 0.902689 0.992123 1.06238 1.11206 1.14015 1.14606 1.12967 1.09125 1.03155 0.951706 0.853278 0.738178 0.608648 0.467218 0.31665 0.159889 0 
