C h:0.0196078
C GRID SIZE:52
C N:50
0 0.734998 1.44497 2.10573 2.69478 3.19207 3.58065 3.8473 3.98294 3.98294 3.8473 3.58065 3.19207 2.69478 2.10573 1.44497 0.734998 6.97158e-16 -0.734998 -1.44497 -2.10573 -2.69478 -3.19207 -3.58065 -3.8473 -3.98294 -3.98294 -3.8473 -3.58065 -3.19207 -2.69478 -2.10573 -1.44497 -0.734998 -1.39432e-15 0.734998 1.44497 2.10573 2.69478 3.19207 3.58065 3.8473 3.98294 3.98294 3.8473 3.58065 3.19207 2.69478 2.10573 1.44497 0.734998 -1.46935e-18 
0 0.611311 1.20181 1.75141 2.2414 2.65509 2.97842 3.20038 3.31342 3.31371 3.20123 2.97984 2.65707 2.24393 1.75448 1.20542 0.615432 0.00462222 -0.606205 -1.19624 -1.7454 -2.23496 -2.64826 -2.97122 -3.19284 -3.30556 -3.30556 -3.19284 -2.97122 -2.64826 -2.23496 -1.7454 -1.19624 -0.606205 0.00462222 0.615432 1.20542 1.75448 2.24393 2.65707 2.97984 3.20123 3.31371 3.31342 3.20038 2.97842 2.65509 2.2414 1.75141 1.20181 0.611311 0 
0 0.50855 0.999803 1.45705 1.86473 2.209 2.47814 2.663 2.75731 2.75788 2.66471 2.48098 2.21296 1.8698 1.4632 1.00702 0.516807 0.00926198 -0.498318 -0.988639 -1.445 -1.85184 -2.19531 -2.4637 -2.64788 -2.74156 -2.74156 -2.64788 -2.4637 -2.19531 -1.85184 -1.445 -0.988639 -0.498318 0.00926198 0.516807 1.00702 1.4632 1.8698 2.21296 2.48098 2.66471 2.75788 2.75731 2.663 2.47814 2.209 1.86473 1.45705 0.999803 0.50855 0 
0 0.423186 0.831992 1.21252 1.55186 1.83846 2.0626 2.21668 2.29548 2.29634 2.21926 2.06688 1.84442 1.55948 1.22179 0.842857 0.435611 0.0139369 -0.40779 -0.815194 -1.19439 -1.53245 -1.81786 -2.04089 -2.19393 -2.27178 -2.27178 -2.19393 -2.04089 -1.81786 -1.53245 -1.19439 -0.815194 -0.40779 0.0139369 0.435611 0.842857 1.22179 1.55948 1.84442 2.06688 2.21926 2.29634 2.29548 2.21668 2.0626 1.83846 1.55186 1.21252 0.831992 0.423186 0 
0 0.352286 0.692615 1.00944 1.29201 1.53074 1.71754 1.84608 1.91203 1.91318 1.84953 1.72326 1.53872 1.30222 1.02185 0.707166 0.368925 0.0186647 -0.331666 -0.670119 -0.985151 -1.26602 -1.50315 -1.68845 -1.81561 -1.8803 -1.8803 -1.81561 -1.68845 -1.50315 -1.26602 -0.985151 -0.670119 -0.331666 0.0186647 0.368925 0.707166 1.02185 1.30222 1.53872 1.72326 1.84953 1.91318 1.91203 1.84608 1.71754 1.53074 1.29201 1.00944 0.692615 0.352286 0 
0 0.29341 0.576879 0.840803 1.07625 1.27524 1.43105 1.53843 1.59376 1.59521 1.54276 1.43825 1.28528 1.08909 0.856399 0.59517 0.314327 0.0234634 -0.267489 -0.548599 -0.810272 -1.04358 -1.24056 -1.39449 -1.50013 -1.55386 -1.55386 -1.50013 -1.39449 -1.24056 -1.04358 -0.810272 -0.548599 -0.267489 0.0234634 0.314327 0.59517 0.856399 1.08909 1.28528 1.43825 1.54276 1.59521 1.59376 1.53843 1.43105 1.27524 1.07625 0.840803 0.576879 0.29341 0 
0 0.244532 0.480798 0.700812 0.897143 1.06317 1.19328 1.28312 1.32968 1.33143 1.28835 1.20198 1.0753 0.912661 0.719657 0.502899 0.269806 0.0283511 -0.213212 -0.446627 -0.663921 -0.857671 -1.02126 -1.14911 -1.23684 -1.28147 -1.28147 -1.23684 -1.14911 -1.02126 -0.857671 -0.663921 -0.446627 -0.213212 0.0283511 0.269806 0.502899 0.719657 0.912661 1.0753 1.20198 1.28835 1.33143 1.32968 1.28312 1.19328 1.06317 0.897143 0.700812 0.480798 0.244532 0 
0 0.203967 0.401061 0.58464 0.748523 0.887201 0.99602 1.07134 1.11067 1.11272 1.07749 1.00625 0.901469 0.766775 0.606805 0.427057 0.233695 0.0333464 -0.167129 -0.360869 -0.541248 -0.702096 -0.837915 -0.944061 -1.01691 -1.05396 -1.05396 -1.01691 -0.944061 -0.837915 -0.702096 -0.541248 -0.360869 -0.167129 0.0333464 0.233695 0.427057 0.606805 0.766775 0.901469 1.00625 1.07749 1.11272 1.11067 1.07134 0.99602 0.887201 0.748523 0.58464 0.401061 0.203967 0 
0 0.170316 0.334915 0.488274 0.625253 0.741267 0.832446 0.895762 0.929136 0.931505 0.902861 0.844247 0.757726 0.646308 0.513845 0.364904 0.20461 0.0384684 -0.127819 -0.288551 -0.438218 -0.571695 -0.68441 -0.772506 -0.832966 -0.863723 -0.863723 -0.832966 -0.772506 -0.68441 -0.571695 -0.438218 -0.288551 -0.127819 0.0384684 0.20461 0.364904 0.513845 0.646308 0.757726 0.844247 0.902861 0.931505 0.929136 0.895762 0.832446 0.741267 0.625253 0.488274 0.334915 0.170316 0 
0 0.142415 0.280074 0.408383 0.523066 0.62031 0.696893 0.750296 0.778787 0.781481 0.758367 0.71031 0.639023 0.547004 0.437455 0.314169 0.181405 0.0437363 -0.094098 -0.22736 -0.351472 -0.462174 -0.555667 -0.628744 -0.678901 -0.704416 -0.704416 -0.678901 -0.628744 -0.555667 -0.462174 -0.351472 -0.22736 -0.094098 0.0437363 0.181405 0.314169 0.437455 0.547004 0.639023 0.71031 0.758367 0.781481 0.778787 0.750296 0.696893 0.62031 0.523066 0.408383 0.280074 0.142415 0 
0 0.119296 0.234635 0.342196 0.438419 0.520131 0.584651 0.629883 0.654383 0.657411 0.638957 0.599736 0.541169 0.465331 0.37488 0.272967 0.16313 0.0491702 -0.0649763 -0.175372 -0.278214 -0.369961 -0.447456 -0.508036 -0.549618 -0.570772 -0.570772 -0.549618 -0.508036 -0.447456 -0.369961 -0.278214 -0.175372 -0.0649763 0.0491702 0.16313 0.272967 0.37488 0.465331 0.541169 0.599736 0.638957 0.657411 0.654383 0.629883 0.584651 0.520131 0.438419 0.342196 0.234635 0.119296 0 
0 0.100157 0.19702 0.28741 0.368364 0.437241 0.491809 0.53032 0.551572 0.554946 0.540431 0.508618 0.460684 0.398353 0.32383 0.239734 0.149001 0.0547908 -0.0396276 -0.130983 -0.216114 -0.292081 -0.356259 -0.406436 -0.44088 -0.458404 -0.458404 -0.44088 -0.406436 -0.356259 -0.292081 -0.216114 -0.130983 -0.0396276 0.0547908 0.149001 0.239734 0.32383 0.398353 0.460684 0.508618 0.540431 0.554946 0.551572 0.53032 0.491809 0.437241 0.368364 0.28741 0.19702 0.100157 0 
0 0.0843288 0.165916 0.242114 0.310456 0.368742 0.415114 0.448114 0.46674 0.470473 0.459301 0.433711 0.394679 0.343634 0.282408 0.213173 0.13837 0.0606194 -0.0173607 -0.0928535 -0.163234 -0.226057 -0.279146 -0.320659 -0.349159 -0.363661 -0.363661 -0.349159 -0.320659 -0.279146 -0.226057 -0.163234 -0.0928535 -0.0173607 0.0606194 0.13837 0.213173 0.282408 0.343634 0.394679 0.433711 0.459301 0.470473 0.46674 0.448114 0.415114 0.368742 0.310456 0.242114 0.165916 0.0843288 0 
0 0.0712578 0.140232 0.204718 0.26266 0.312226 0.351866 0.380365 0.396884 0.400991 0.392669 0.372321 0.340755 0.299155 0.249039 0.192213 0.1307 0.066678 0.00240343 -0.0598674 -0.117954 -0.169826 -0.213675 -0.24797 -0.27152 -0.283503 -0.283503 -0.27152 -0.24797 -0.213675 -0.169826 -0.117954 -0.0598674 0.00240343 0.066678 0.1307 0.192213 0.249039 0.299155 0.340755 0.372321 0.392669 0.400991 0.396884 0.380365 0.351866 0.312226 0.26266 0.204718 0.140232 0.0712578 0 
0 0.0604829 0.119063 0.173902 0.223288 0.265692 0.299821 0.324662 0.339512 0.344008 0.338131 0.322213 0.296922 0.263237 0.222419 0.175964 0.125552 0.0729898 0.0201511 -0.0310908 -0.0789253 -0.121667 -0.157812 -0.186091 -0.205514 -0.215398 -0.215398 -0.205514 -0.186091 -0.157812 -0.121667 -0.0789253 -0.0310908 0.0201511 0.0729898 0.125552 0.175964 0.222419 0.263237 0.296922 0.322213 0.338131 0.344008 0.339512 0.324662 0.299821 0.265692 0.223288 0.173902 0.119063 0.0604829 0 
0 0.0516214 0.101656 0.148571 0.190937 0.227479 0.257118 0.279005 0.292554 0.297455 0.29369 0.281531 0.261528 0.234492 0.201467 0.163693 0.122564 0.0795785 0.0362914 -0.00574259 -0.0450203 -0.0801423 -0.109861 -0.133122 -0.149102 -0.157236 -0.157236 -0.149102 -0.133122 -0.109861 -0.0801423 -0.0450203 -0.00574259 0.0362914 0.0795785 0.122564 0.163693 0.201467 0.234492 0.261528 0.281531 0.29369 0.297455 0.292554 0.279005 0.257118 0.227479 0.190937 0.148571 0.101656 0.0516214 0 
0 0.0443557 0.0873869 0.127814 0.164443 0.196209 0.22221 0.241735 0.254291 0.259616 0.257691 0.248737 0.233206 0.21177 0.185291 0.154796 0.121441 0.0864694 0.0511697 0.016832 -0.0152964 -0.0440542 -0.0684058 -0.0874765 -0.100583 -0.107255 -0.107255 -0.100583 -0.0874765 -0.0684058 -0.0440542 -0.0152964 0.016832 0.0511697 0.0864694 0.121441 0.154796 0.185291 0.21177 0.233206 0.248737 0.257691 0.259616 0.254291 0.241735 0.22221 0.196209 0.164443 0.127814 0.0873869 0.0443557 0 
0 0.0384218 0.0757368 0.110875 0.142839 0.170737 0.193813 0.211472 0.223298 0.229068 0.228761 0.222555 0.210823 0.194117 0.17315 0.148774 0.121943 0.0936885 0.0650786 0.0371831 0.011036 -0.0123994 -0.0322638 -0.0478317 -0.0585358 -0.0639869 -0.0639869 -0.0585358 -0.0478317 -0.0322638 -0.0123994 0.011036 0.0371831 0.0650786 0.0936885 0.121943 0.148774 0.17315 0.194117 0.210823 0.222555 0.228761 0.229068 0.223298 0.211472 0.193813 0.170737 0.142839 0.110875 0.0757368 0.0384218 0 
0 0.033601 0.0662757 0.0971282 0.125323 0.150114 0.170865 0.187075 0.198394 0.204631 0.205762 0.201931 0.193441 0.180747 0.164439 0.145218 0.123875 0.101263 0.0782674 0.0557737 0.0346391 0.0156622 -0.000444917 -0.0130805 -0.0217741 -0.0262031 -0.0262031 -0.0217741 -0.0130805 -0.000444917 0.0156622 0.0346391 0.0557737 0.0782674 0.101263 0.123875 0.145218 0.164439 0.180747 0.193441 0.201931 0.205762 0.204631 0.198394 0.187075 0.170865 0.150114 0.125323 0.0971282 0.0662757 0.033601 0 
0 0.0297118 0.0586468 0.0860536 0.111231 0.133552 0.152482 0.167597 0.178601 0.185328 0.187753 0.185989 0.180284 0.171011 0.158655 0.143793 0.127081 0.109222 0.0909492 0.0729953 0.0560703 0.0408353 0.0278804 0.0177042 0.0106963 0.00712429 0.00712429 0.0106963 0.0177042 0.0278804 0.0408353 0.0560703 0.0729953 0.0909492 0.109222 0.127081 0.143793 0.158655 0.171011 0.180284 0.185989 0.187753 0.185328 0.178601 0.167597 0.152482 0.133552 0.111231 0.0860536 0.0586468 0.0297118 0 
0 0.0266038 0.0525545 0.0772206 0.100012 0.1204 0.137933 0.152254 0.163107 0.17035 0.173955 0.17401 0.170715 0.164375 0.155388 0.144229 0.131438 0.117596 0.103308 0.0891801 0.0757994 0.0637129 0.0534089 0.0453 0.0397088 0.0368568 0.0368568 0.0397088 0.0453 0.0534089 0.0637129 0.0757994 0.0891801 0.103308 0.117596 0.131438 0.144229 0.155388 0.164375 0.170715 0.17401 0.173955 0.17035 0.163107 0.152254 0.137933 0.1204 0.100012 0.0772206 0.0525545 0.0266038 0 
0 0.0241523 0.047754 0.0702724 0.0912093 0.110118 0.126615 0.140397 0.151243 0.159029 0.163725 0.165397 0.164207 0.1604 0.154302 0.146304 0.136849 0.126416 0.115503 0.104611 0.0942245 0.0847954 0.0767272 0.070361 0.0659638 0.0637185 0.0637185 0.0659638 0.070361 0.0767272 0.0847954 0.0942245 0.104611 0.115503 0.126416 0.136849 0.146304 0.154302 0.1604 0.164207 0.165397 0.163725 0.159029 0.151243 0.140397 0.126615 0.110118 0.0912093 0.0702724 0.047754 0.0241523 0 
0 0.0222543 0.0440427 0.064914 0.0844461 0.102259 0.118028 0.13149 0.142456 0.150815 0.156534 0.159663 0.160327 0.158727 0.155126 0.149843 0.143242 0.135716 0.127675 0.119531 0.111684 0.104506 0.0983309 0.0934393 0.0900517 0.0883194 0.0883194 0.0900517 0.0934393 0.0983309 0.104506 0.111684 0.119531 0.127675 0.135716 0.143242 0.149843 0.155126 0.158727 0.160327 0.159663 0.156534 0.150815 0.142456 0.13149 0.118028 0.102259 0.0844461 0.064914 0.0440427 0.0222543 0 
0 0.0208247 0.0412533 0.060902 0.0794111 0.0964563 0.111758 0.125092 0.13629 0.145253 0.151947 0.156405 0.158724 0.159064 0.157638 0.154705 0.150562 0.145531 0.139947 0.13415 0.128468 0.123207 0.118641 0.115002 0.112472 0.111175 0.111175 0.112472 0.115002 0.118641 0.123207 0.128468 0.13415 0.139947 0.145531 0.150562 0.154705 0.157638 0.159064 0.158724 0.156405 0.151947 0.145253 0.13629 0.125092 0.111758 0.0964563 0.0794111 0.060902 0.0412533 0.0208247 0 
0 0.0197933 0.0392479 0.0580354 0.0758475 0.0924054 0.107468 0.120839 0.132371 0.141973 0.149608 0.155295 0.159109 0.161175 0.161662 0.160782 0.158773 0.155898 0.152432 0.148651 0.144825 0.141204 0.138015 0.135446 0.133648 0.132723 0.132723 0.133648 0.135446 0.138015 0.141204 0.144825 0.148651 0.152432 0.155898 0.158773 0.160782 0.161662 0.161175 0.159109 0.155295 0.149608 0.141973 0.132371 0.120839 0.107468 0.0924054 0.0758475 0.0580354 0.0392479 0.0197933 0 
0 0.0191023 0.037913 0.0561492 0.0735445 0.0898575 0.104878 0.118433 0.130392 0.140669 0.149224 0.156067 0.16125 0.16487 0.167061 0.16799 0.167852 0.166857 0.16523 0.163195 0.160971 0.158765 0.15676 0.155112 0.153944 0.153338 0.153338 0.153944 0.155112 0.15676 0.158765 0.160971 0.163195 0.16523 0.166857 0.167852 0.16799 0.167061 0.16487 0.16125 0.156067 0.149224 0.140669 0.130392 0.118433 0.104878 0.0898575 0.0735445 0.0561492 0.037913 0.0191023 0 
0 0.0187044 0.0371556 0.0551078 0.0723291 0.0886083 0.10376 0.117631 0.130102 0.141093 0.150562 0.158506 0.164961 0.169999 0.173725 0.17627 0.177788 0.17845 0.178434 0.177924 0.177097 0.176121 0.175143 0.174293 0.173669 0.173339 0.173339 0.173669 0.174293 0.175143 0.176121 0.177097 0.177924 0.178434 0.17845 0.177788 0.17627 0.173725 0.169999 0.164961 0.158506 0.150562 0.141093 0.130102 0.117631 0.10376 0.0886083 0.0723291 0.0551078 0.0371556 0.0187044 0 
0 0.0185607 0.0368996 0.0548008 0.0720604 0.0884915 0.103929 0.118235 0.1313 0.143047 0.15343 0.162439 0.170094 0.176446 0.181574 0.185579 0.188583 0.190719 0.192133 0.192969 0.19337 0.193472 0.193395 0.193242 0.193094 0.193005 0.193005 0.193094 0.193242 0.193395 0.193472 0.19337 0.192969 0.192133 0.190719 0.188583 0.185579 0.181574 0.176446 0.170094 0.162439 0.15343 0.143047 0.1313 0.118235 0.103929 0.0884915 0.0720604 0.0548008 0.0368996 0.0185607 0 
0 0.0186398 0.0370831 0.0551383 0.0726238 0.0893723 0.105235 0.120086 0.133822 0.146369 0.157678 0.167731 0.176534 0.184121 0.190548 0.195892 0.200245 0.203713 0.206408 0.208446 0.209941 0.211 0.211719 0.212183 0.212454 0.212579 0.212579 0.212454 0.212183 0.211719 0.211 0.209941 0.208446 0.206408 0.203713 0.200245 0.195892 0.190548 0.184121 0.176534 0.167731 0.157678 0.146369 0.133822 0.120086 0.105235 0.0893723 0.0726238 0.0551383 0.0370831 0.0186398 0 
0 0.0189164 0.0376564 0.056048 0.0739272 0.0911424 0.107558 0.123055 0.137538 0.150933 0.163188 0.174277 0.184195 0.19296 0.200609 0.207198 0.212795 0.21748 0.22134 0.224466 0.226945 0.228863 0.230297 0.231311 0.231958 0.232272 0.232272 0.231958 0.231311 0.230297 0.228863 0.226945 0.224466 0.22134 0.21748 0.212795 0.207198 0.200609 0.19296 0.184195 0.174277 0.163188 0.150933 0.137538 0.123055 0.107558 0.0911424 0.0739272 0.056048 0.0376564 0.0189164 0 
0 0.01937 0.0385796 0.057472 0.0758972 0.0937157 0.110801 0.127043 0.142347 0.156641 0.169869 0.181997 0.193012 0.202917 0.211733 0.219497 0.226257 0.232073 0.237008 0.24113 0.244509 0.24721 0.249292 0.250805 0.251791 0.252277 0.252277 0.251791 0.250805 0.249292 0.24721 0.244509 0.24113 0.237008 0.232073 0.226257 0.219497 0.211733 0.202917 0.193012 0.181997 0.169869 0.156641 0.142347 0.127043 0.110801 0.0937157 0.0758972 0.057472 0.0385796 0.01937 0 
0 0.0199847 0.0398213 0.0593648 0.0784761 0.0970247 0.114891 0.13197 0.14817 0.163417 0.177652 0.190834 0.202941 0.213964 0.223911 0.232801 0.240666 0.247546 0.253487 0.258538 0.262751 0.266174 0.268853 0.270825 0.272122 0.272765 0.272765 0.272122 0.270825 0.268853 0.266174 0.262751 0.258538 0.253487 0.247546 0.240666 0.232801 0.223911 0.213964 0.202941 0.190834 0.177652 0.163417 0.14817 0.13197 0.114891 0.0970247 0.0784761 0.0593648 0.0398213 0.0199847 0 
0 0.0207479 0.0413571 0.0616913 0.0816194 0.101018 0.119772 0.13778 0.15495 0.171207 0.18649 0.20075 0.213957 0.226091 0.237147 0.247132 0.256061 0.263959 0.270855 0.276785 0.281782 0.285882 0.289118 0.291518 0.293105 0.293895 0.293895 0.293105 0.291518 0.289118 0.285882 0.281782 0.276785 0.270855 0.263959 0.256061 0.247132 0.237147 0.226091 0.213957 0.20075 0.18649 0.171207 0.15495 0.13778 0.119772 0.101018 0.0816194 0.0616913 0.0413571 0.0207479 0 
0 0.0216503 0.0431686 0.0644251 0.0852942 0.105657 0.125402 0.144428 0.162645 0.179975 0.196352 0.211723 0.226047 0.239297 0.251457 0.26252 0.272489 0.281374 0.289192 0.295963 0.301709 0.306454 0.310219 0.313024 0.314885 0.315812 0.315812 0.314885 0.313024 0.310219 0.306454 0.301709 0.295963 0.289192 0.281374 0.272489 0.26252 0.251457 0.239297 0.226047 0.211723 0.196352 0.179975 0.162645 0.144428 0.125402 0.105657 0.0852942 0.0644251 0.0431686 0.0216503 0 
0 0.0226851 0.0452428 0.0675473 0.0894768 0.110915 0.131752 0.151888 0.17123 0.189698 0.207222 0.223743 0.239214 0.253596 0.266865 0.279003 0.290001 0.299857 0.308576 0.316165 0.322637 0.328004 0.332279 0.335473 0.337597 0.338657 0.338657 0.337597 0.335473 0.332279 0.328004 0.322637 0.316165 0.308576 0.299857 0.290001 0.279003 0.266865 0.253596 0.239214 0.223743 0.207222 0.189698 0.17123 0.151888 0.131752 0.110915 0.0894768 0.0675473 0.0452428 0.0226851 0 
0 0.0238478 0.0475707 0.0710454 0.094152 0.116775 0.138806 0.160142 0.180691 0.200368 0.219098 0.236816 0.253469 0.269011 0.283405 0.296627 0.308655 0.319478 0.329089 0.337486 0.344671 0.350647 0.355419 0.358992 0.361371 0.36256 0.36256 0.361371 0.358992 0.355419 0.350647 0.344671 0.337486 0.329089 0.319478 0.308655 0.296627 0.283405 0.269011 0.253469 0.236816 0.219098 0.200368 0.180691 0.160142 0.138806 0.116775 0.094152 0.0710454 0.0475707 0.0238478 0 
0 0.0251356 0.0501473 0.0749125 0.0993117 0.123229 0.146555 0.169186 0.191026 0.211985 0.231986 0.250957 0.268837 0.285573 0.301121 0.315445 0.328516 0.340312 0.350817 0.36002 0.367914 0.374493 0.379757 0.383705 0.386337 0.387652 0.387652 0.386337 0.383705 0.379757 0.374493 0.367914 0.36002 0.350817 0.340312 0.328516 0.315445 0.301121 0.285573 0.268837 0.250957 0.231986 0.211985 0.191026 0.169186 0.146555 0.123229 0.0993117 0.0749125 0.0501473 0.0251356 0 
0 0.0265476 0.0529708 0.0791464 0.104954 0.130276 0.155001 0.179023 0.202241 0.224564 0.245906 0.266191 0.285351 0.303325 0.320062 0.335517 0.349652 0.362437 0.373848 0.383864 0.39247 0.399656 0.405413 0.409734 0.412618 0.41406 0.41406 0.412618 0.409734 0.405413 0.399656 0.39247 0.383864 0.373848 0.362437 0.349652 0.335517 0.320062 0.303325 0.285351 0.266191 0.245906 0.224564 0.202241 0.179023 0.155001 0.130276 0.104954 0.0791464 0.0529708 0.0265476 0 
